,Type,Site,Impurity,AB,(-2/-3)_DFT,train_mean,train_std
316,II-VI,M_i_neut,Pb,CdTe,2.6129330000000004,2.360466886755586,0.024424290665910283
317,III-V,M_i_A,La,AlSb,1.9064580000000002,2.1649674384703794,0.08551017997143523
318,II-VI,M_i_A,N,CdTe,1.3587069999999999,2.082901240960092,0.021976482106548987
319,II-VI,M_i_B,Sr,CdTe,2.763516,2.742317327066555,0.01881701351234349
320,II-VI,M_B,Ge,CdSe,2.1903919999999997,2.4624486690146945,0.021934699170707183
321,II-VI,M_i_A,Ba,CdTe,2.63187,2.7062623069043554,0.01428241875524287
322,II-VI,M_i_neut,V,CdTe,2.4624479999999997,2.379261998022147,0.017280128696903103
323,IV-IV,M_B,I,SiGe,1.535658,1.478160522709575,0.028603502329721222
324,III-V,M_i_neut,Ru,AlAs,2.5104189999999997,2.6122587643095416,0.030634425302022525
325,II-VI,M_A,Ba,ZnS,4.644438,4.63986994874966,0.03345803028347082
326,II-VI,M_i_neut,Al,CdTe,2.5473,2.4176673817298093,0.014568635194429571
327,II-VI,M_i_A,Fe,CdTe,2.356826,2.3820413951395265,0.012447568353020843
328,III-V,M_i_A,Cl,AlAs,2.697531,2.736853116726042,0.03442665544834773
329,II-VI,M_i_B,Be,ZnTe,2.7429959999999998,2.5650068103915684,0.04652715495322439
330,II-VI,M_B,Zn,ZnTe,1.967586,2.536661965562329,0.040559392544497655
331,III-V,M_B,O,AlAs,2.514045,2.426858839943376,0.04477825039236656
332,II-VI,M_i_A,S,CdS,2.677486,2.9145620281894833,0.03121508246004192
333,II-VI,M_i_A,Bi,CdTe,2.252493,2.3990213271911336,0.022718368831910286
334,IV-IV,M_i_neut,Tl,SiSn,1.4711530000000002,1.464081432623399,0.032870519740072546
335,III-V,M_i_A,Ir,GaSb,1.06289,1.1399167899343972,0.035540103492639565
336,II-VI,M_A,Bi,ZnS,4.129216,4.289796556177184,0.03663431745862111
337,IV-IV,M_i_B,K,SiGe,1.595688,1.6282374752814406,0.034619487549957195
338,II-VI,M_i_neut,Be,CdTe,2.4685599999999996,2.325785817770966,0.024734426267473738
339,IV-IV,M_i_B,Hf,GeSn,0.970435,0.982787533088709,0.022041936186360515
340,IV-IV,M_i_A,Zr,SiGe,1.2946959999999998,1.5228748452600098,0.02959451693172181
341,IV-IV,M_i_neut,As,Si,1.634312,1.5263873428827488,0.022050444446658532
342,III-V,M_i_A,Rh,AlP,2.93109,2.884117579798846,0.024095430565756762
343,III-V,M_i_A,Tc,GaAs,1.7122990000000002,1.6455205548119163,0.025678607360773785
344,II-VI,M_i_B,Fe,CdTe,2.400929,2.3956814135109417,0.012425280051687509
345,III-V,M_B,Tl,AlAs,2.4529669999999997,2.716089593130944,0.025790951042271918
346,II-VI,M_A,S,CdS,2.9104650000000003,2.920979513752987,0.03238750654578188
347,II-VI,M_B,Ga,CdTe,1.568666,2.3160606944280806,0.019645738085868548
348,IV-IV,M_i_B,V,SiC,3.4352620000000003,3.676815108160903,0.029432823208883848
349,IV-IV,M_A,O,Si,1.407492,1.2223618413910142,0.03719306709084319
350,IV-IV,M_i_neut,K,SiSn,1.471393,1.415709883850995,0.021634491422106127
351,II-VI,M_B,Cu,CdTe,1.9646430000000001,2.190640167735097,0.014357098293081901
352,II-VI,M_B,Cd,CdTe,2.066509,2.3134320464215654,0.015577913155572259
353,II-VI,M_B,In,CdTe,1.7637310000000002,2.3302736953109715,0.017169690803263166
354,II-VI,M_i_neut,Bi,CdTe,2.453158,2.3795510847800343,0.02379203885701714
355,III-V,M_A,Cr,BSb,1.18208,1.8989229069524334,0.03029629824600096
356,II-VI,M_i_A,Be,CdTe,2.3704709999999998,2.3256437324482233,0.022403234689099414
357,II-VI,M_i_B,Pb,CdTe,2.513403,2.4197693039814867,0.02621930778183224
358,IV-IV,M_i_A,Tc,SiSn,1.1506399999999999,1.2075698033963413,0.025958536272411604
359,II-VI,M_i_A,Co,CdTe,2.388195,2.3609743577150235,0.009836499312172767
360,IV-IV,M_i_B,Ge,SiGe,1.473675,1.4024291735814178,0.020969764564449895
361,III-V,M_i_A,W,AlSb,1.8604349999999998,2.041926832680768,0.09610121720015716
362,II-VI,M_A,N,CdTe,2.677556,2.095609163281412,0.02994733494966126
363,II-VI,M_i_B,Pd,ZnS,4.560199,4.322767510092459,0.03039426106114474
364,II-VI,M_i_neut,S,CdS,2.722473,2.907484491243223,0.025165922805337505
365,II-VI,M_i_neut,Rb,CdTe,2.717434,2.6412318441324545,0.018440058946089143
366,II-VI,M_A,O,CdTe,2.024074,2.021158739521674,0.025015942577226856
367,II-VI,M_i_B,Sn,CdTe,2.410733,2.4015075543455127,0.012756795896690373
368,II-VI,M_i_B,Co,CdTe,2.3483389999999997,2.373865480371461,0.01204162582257422
369,II-VI,M_i_neut,Sn,CdTe,2.5479689999999997,2.365265283177965,0.01365593305981398
370,II-VI,M_B,Pb,CdTe,2.1542790000000003,2.1171471242604234,0.02797701300766193
371,IV-IV,M_i_neut,Na,Ge,1.097423,1.0431152334374796,0.02703639244975386
372,II-VI,M_i_A,Cl,ZnSe,3.3707540000000003,3.2020546883225904,0.034322236633273086
373,II-VI,M_A,La,ZnO,4.2647580000000005,4.246464065896272,0.02940903706323079
374,II-VI,M_i_B,P,CdTe,1.710248,2.1671920932078983,0.0218599609549996
375,III-V,M_i_neut,Y,InSb,1.3349010000000001,1.1229707713406651,0.046374257440086206
376,II-VI,M_i_neut,Cs,CdTe,2.752312,2.5410682791037416,0.0391171903049306
377,II-VI,M_i_neut,Ir,CdTe,2.305349,2.2654497602987695,0.02109065238260277
378,III-V,M_i_neut,Ba,InAs,1.8165470000000001,1.5678915608520194,0.044858329823529663
379,II-VI,M_i_A,Cs,CdTe,2.675395,2.5540939427152396,0.03989176248228414
380,IV-IV,M_A,Be,SnC,2.023154,2.315855178676892,0.03352044427178724
381,III-V,M_A,Rb,InP,1.9796040000000001,2.0099803810979724,0.04385192451384314
382,IV-IV,M_i_neut,Rb,GeSn,1.085336,1.112762753125748,0.024673620728593637
383,IV-IV,M_i_B,Zr,GeSn,0.9313379999999999,0.9441677647414961,0.02044270395496864
384,III-V,M_B,Pd,AlP,2.770398,2.7799762476092447,0.022351309329601596
385,II-VI,M_i_B,Si,CdTe,2.549329,2.2613113189335445,0.01980924211864514
386,II-VI,M_i_A,P,ZnTe,1.9141860000000002,2.3894928016384176,0.046217049202977964
387,II-VI,M_A,W,CdTe,2.384393,2.161331543455256,0.013933458603977775
388,II-VI,M_i_A,Si,CdTe,2.230921,2.2545759068138658,0.019489194920739104
389,II-VI,M_B,Tl,CdTe,1.851375,2.3055549818733905,0.023919519637471076
390,IV-IV,M_i_A,Mo,SiSn,1.138525,1.1654924902855068,0.022018061374255573
391,II-VI,M_i_neut,Hf,CdTe,2.265575,2.5035307772169566,0.026684138078455898
392,II-VI,M_i_B,Ca,CdTe,2.729877,2.659597170506252,0.01847243358209889
393,II-VI,M_A,Hf,ZnTe,2.770625,2.6853628836765995,0.05179087524074416
394,II-VI,M_i_neut,Mg,CdTe,2.590849,2.4989396748178785,0.02368667161195667
395,II-VI,M_i_B,I,CdTe,2.475565,2.503479476587408,0.021709803936894326
396,II-VI,M_A,Re,CdTe,2.139174,2.2530404269695827,0.01673907031139857
397,IV-IV,M_i_neut,Ru,SiSn,0.984872,1.1682523486617054,0.021939925022332402
398,IV-IV,M_i_A,Sn,Ge,1.176298,1.0833720825104303,0.024800427572261908
399,II-VI,M_i_A,Sr,CdTe,2.555749,2.722774741979554,0.01432789523977939
400,II-VI,M_i_B,O,CdTe,2.137283,2.0413610074312145,0.024135138227904272
401,IV-IV,M_B,Cl,GeSn,0.893647,0.7895507226225813,0.030719586303078743
402,II-VI,M_i_neut,In,CdTe,2.611595,2.512369994361606,0.011219726701771671
403,II-VI,M_i_neut,P,CdSe,2.574866,2.4526196480622446,0.026876927956344585
404,II-VI,M_i_B,Be,CdTe,2.5385720000000003,2.3312644024433533,0.023258652828405037
405,II-VI,M_i_neut,Fe,CdTe,2.320502,2.374559737201738,0.012764096115073236
406,IV-IV,M_A,Sr,GeSn,0.84475,1.0314759067558594,0.03273422177266716
407,II-VI,M_i_neut,F,ZnO,3.550995,3.7380462789136644,0.06177146098251914
408,II-VI,M_A,F,CdTe,1.478429,2.1650539172767123,0.050947879246430586
409,IV-IV,M_i_A,Mo,Sn,0.71259,0.6554266442158992,0.037273787003709404
410,IV-IV,M_A,Co,SiGe,0.9216770000000001,1.215928485351677,0.038400807414013124
411,II-VI,M_i_neut,Li,CdS,3.3383540000000003,3.0957505535050034,0.052003717116634145
412,IV-IV,M_i_neut,Si,SiGe,1.4540549999999999,1.3810334842546532,0.020089461809908074
413,II-VI,M_i_A,Mn,CdTe,2.46982,2.44908608559088,0.02148849245143772
414,IV-IV,M_A,Hf,SiGe,1.456485,1.319979134616453,0.03877796230723894
415,II-VI,M_i_A,Hf,CdTe,2.5551209999999998,2.5238475300471634,0.02430997153726984
416,III-V,M_B,Li,InAs,1.097676,1.306199443905212,0.06439453212828132
417,II-VI,M_i_neut,Si,CdTe,2.506097,2.2502376599497778,0.018214001016419873
418,IV-IV,M_i_A,Cl,Si,1.565475,1.6234428462643806,0.026930498957784262
419,II-VI,M_i_A,Ni,CdTe,2.3290040000000003,2.3369022740041276,0.01144113878788969
420,II-VI,M_i_B,Al,CdTe,2.748655,2.4283768304636384,0.01629451798030399
421,II-VI,M_i_A,Pb,CdTe,2.469429,2.3772518510381864,0.022923529579153466
422,IV-IV,M_A,Ca,SiGe,1.2497260000000001,1.509818316159014,0.037478063537700265
423,III-V,M_i_A,Zr,InSb,1.246208,1.208090196626071,0.027320609377662654
424,IV-IV,M_i_A,Tc,SiGe,1.390434,1.4140064843989724,0.030323711207485865
425,II-VI,M_i_B,Te,CdTe,2.223779,2.3844719536465306,0.017200051046253224
426,II-VI,M_i_A,Sn,CdTe,2.4046,2.3786412151883205,0.013579668011849025
427,IV-IV,M_i_neut,I,Sn,0.7765350000000001,0.9676447091123359,0.03671713619575116
428,II-VI,M_i_B,As,CdTe,1.850036,2.3078741343657447,0.014376057614331899
429,IV-IV,M_i_neut,Hg,SiGe,1.596637,1.4983632842945716,0.02801400185746122
430,III-V,M_i_B,Pt,GaAs,1.684046,1.738450997851664,0.023271043383223267
431,II-VI,M_i_B,S,CdTe,2.0775580000000002,2.138229413328653,0.02374917930941454
432,II-VI,M_i_B,Cl,CdSe,2.475074,2.6220586901658143,0.026079946793494627
433,III-V,M_i_neut,Na,AlSb,2.085646,2.0562796042360736,0.08793075427249133
434,II-VI,M_i_A,Al,CdTe,2.500922,2.4212331535955487,0.014689170604177806
435,II-VI,M_i_neut,Co,CdTe,2.277326,2.3538979799464834,0.010636994380773156
436,II-VI,M_i_neut,Hg,ZnSe,3.5371690000000005,3.4182292959572984,0.02834777858127307
437,II-VI,M_i_A,Ca,CdTe,2.5305880000000003,2.65152527468304,0.015950911499508197
438,II-VI,M_B,Pt,CdTe,2.244253,2.0687872171945214,0.01727882484259905
439,II-VI,M_i_B,Mg,CdO,2.6284240000000003,2.6220243309541065,0.037486916073219426
440,II-VI,M_i_A,Mg,CdTe,2.503209,2.4979547361867693,0.024402401600668276
441,II-VI,M_i_A,Cr,CdTe,2.5843439999999998,2.3937476287874397,0.01571858566581408
442,II-VI,M_B,Sn,CdTe,2.124053,2.184598540655797,0.018673918379691817
443,II-VI,M_A,Os,ZnTe,2.41874,2.457886742559377,0.05170224533460434
444,II-VI,M_i_A,P,CdTe,1.795209,2.161621630431644,0.02283376627017961
445,II-VI,M_i_B,Se,CdTe,2.123605,2.231380283709195,0.017404775785455504
446,II-VI,M_i_B,Rb,CdTe,2.758309,2.670600651594173,0.019043507914618157
447,II-VI,M_A,Mo,ZnTe,2.756727,2.5553767454505727,0.04883124954500259
448,II-VI,M_i_A,Pt,CdTe,2.336821,2.320618798605858,0.01656354831941397
449,II-VI,M_i_B,Ge,CdTe,2.175248,2.326193497403594,0.013658640821926112
450,II-VI,M_A,Ru,CdSe,2.368842,2.5536658443987967,0.020190451831593757
451,III-V,M_B,Ru,GaSb,0.8314860000000001,0.9075843753361724,0.03368679271857293
452,II-VI,M_i_neut,Cd,CdSe,2.9820889999999998,2.775900983753595,0.017405178185617234
453,II-VI,M_i_neut,I,CdTe,2.468706,2.467877522430739,0.022480206257242768
454,II-VI,M_i_A,Ge,CdTe,2.296173,2.3114133371174974,0.013703119600940212
455,II-VI,M_B,Si,CdTe,2.07071,2.136312863364929,0.02456571775959938
456,II-VI,M_i_neut,Cr,CdTe,2.582809,2.385488409512442,0.015105824218361638
457,II-VI,M_i_B,Se,CdSe,2.25778,2.552404307152821,0.02772704957665164
458,IV-IV,M_i_neut,Ru,GeSn,0.7398520000000001,0.8333625272143518,0.019807497765545343
459,IV-IV,M_A,Y,Ge,1.024035,1.0081110412579808,0.024845843807808077
460,II-VI,M_i_A,I,CdTe,2.409652,2.480437004610244,0.021213740931887513
461,II-VI,M_A,Ru,ZnSe,3.256897,3.2863911714243423,0.022283966298387022
462,II-VI,M_i_neut,Ge,CdTe,2.47283,2.3016978500175607,0.012988571851702031
463,II-VI,M_B,Pd,CdTe,2.220848,2.165636530916795,0.016669749127557237
464,II-VI,M_A,Os,CdTe,2.2125340000000002,2.1515448597039075,0.01230774677194186
465,II-VI,M_A,Mo,CdTe,2.373025,2.2473962142237127,0.01600165641957589
466,II-VI,M_i_neut,Ga,CdTe,2.5628450000000003,2.4624847907062812,0.013837220861895457
467,II-VI,M_i_neut,P,CdTe,2.2920220000000002,2.1580850788090196,0.021077314468473194
468,III-V,M_A,Ta,AlAs,2.6095099999999998,2.507403085276771,0.04037825606638449
469,II-VI,M_i_B,Mg,CdTe,2.634493,2.506171141915421,0.025443078988209238
470,II-VI,M_B,Hg,CdTe,2.110449,2.194081713956237,0.021081423764600395
471,II-VI,M_i_neut,Mn,CdTe,2.4522459999999997,2.4416445928895056,0.020382948788797352
472,II-VI,M_i_B,Mn,CdTe,4.224429,2.470012388088475,0.012217369325300856
473,III-V,M_i_neut,Se,GaSb,0.725999,1.109438791897153,0.033921976579500746
474,II-VI,M_A,Cl,CdTe,2.0556259999999997,2.280058791864087,0.0242865351965929
475,II-VI,M_i_neut,K,CdTe,2.6980560000000002,2.6128034783978835,0.016652849573173468
476,II-VI,M_i_neut,Tl,ZnTe,2.841822,2.826417097555871,0.04055721432332892
477,II-VI,M_B,Ge,CdTe,2.0746849999999997,2.1551619083966926,0.01659616145879614
478,II-VI,M_A,Nb,CdTe,2.384603,2.330959323296915,0.016088507693987383
479,IV-IV,M_i_B,Pt,SiSn,1.181656,1.1235395998705413,0.029735233674952396
480,II-VI,M_i_B,Cr,CdTe,2.652031,2.4071955745213587,0.015202506411712344
481,II-VI,M_i_neut,Tl,CdTe,2.64847,2.540669644373802,0.018253624236243108
482,II-VI,M_i_A,Te,CdTe,2.2476599999999998,2.3585228387385833,0.019168164450856645
483,II-VI,M_A,Ru,CdTe,2.171453,2.236470485072294,0.012473527761811912
484,II-VI,M_i_A,O,ZnO,3.186029,3.6385201285490405,0.054418558687019856
485,IV-IV,M_A,Hf,Ge,1.042158,0.9130398657652856,0.027312005980514416
486,II-VI,M_i_A,As,CdTe,1.9239099999999998,2.2911586548768956,0.015085158474946181
487,II-VI,M_B,Ag,CdTe,2.145395,2.2248711739061675,0.017269380535435672
488,II-VI,M_i_B,Ni,CdTe,2.327298,2.3515375618355887,0.011182469129282377
489,II-VI,M_i_B,Au,ZnSe,3.355835,3.2790409991974867,0.023655899918393224
490,II-VI,M_i_neut,O,CdO,1.6729669999999999,2.1029756102887496,0.04857989993052662
491,II-VI,M_i_B,Pt,CdTe,2.189668,2.3560399953949167,0.018348541949665044
492,II-VI,M_A,Zr,CdTe,2.504082,2.415507101012509,0.014818104278132323
493,II-VI,M_i_neut,Co,CdSe,2.935453,2.645481305485889,0.01677403985060715
494,IV-IV,M_B,Ca,SiSn,1.07664,1.2942138850852885,0.03024411868350697
495,II-VI,M_i_neut,Zn,CdTe,2.470748,2.442209889182381,0.015377146899343786
496,IV-IV,M_i_A,W,Si,1.457366,1.4843033782323425,0.02300534316241805
497,II-VI,M_A,S,CdTe,2.0608020000000002,2.103861264055807,0.024030225126208383
498,IV-IV,M_i_A,Sr,SiSn,1.456705,1.546573579698395,0.024352267939430468
499,III-V,M_i_neut,Sc,GaAs,1.748657,1.570539232797343,0.03950510978797663
500,II-VI,M_i_B,In,CdTe,2.766979,2.5517547901539976,0.014962821129319905
501,IV-IV,M_i_neut,Tl,GeSn,1.047143,1.1003288725748734,0.02905885173277145
502,II-VI,M_i_neut,Cd,CdTe,2.528979,2.4921312390557344,0.014122300115977881
503,II-VI,M_i_B,Ti,ZnTe,2.611973,2.6482927324628793,0.045855649158016765
504,II-VI,M_A,Br,CdTe,2.210904,2.354671711619579,0.02675531238127194
505,II-VI,M_i_B,Cd,CdSe,2.9942860000000002,2.8644408495959572,0.015928385801960182
506,IV-IV,M_A,Li,Si,0.974614,1.3379627490565666,0.053025110273988416
507,II-VI,M_A,Sn,ZnS,4.555088,4.321811568852027,0.03167100755400089
508,III-V,M_B,Au,BAs,2.1701040000000003,2.3439415281428433,0.028778511104026853
509,III-V,M_i_A,O,InSb,0.876073,1.0003887330139913,0.031121656778217443
510,IV-IV,M_i_neut,Fe,SiC,3.6618150000000003,3.647992869517458,0.025457298573331948
511,II-VI,M_B,Ge,ZnTe,2.434724,2.4051630642341086,0.046054024707040786
512,II-VI,M_i_neut,O,CdTe,2.391327,2.034280962505206,0.026648335068154887
513,II-VI,M_i_A,Cd,CdSe,2.939767,2.7855748229342736,0.01918444954486448
514,II-VI,M_i_A,Au,ZnSe,3.3906629999999995,3.256007440646985,0.024483646002577696
515,II-VI,M_i_neut,Te,CdTe,2.312854,2.346833564151545,0.017580066227068876
516,II-VI,M_i_B,Br,CdTe,2.4056349999999997,2.4387423184880364,0.02706944719185925
517,II-VI,M_i_A,S,CdTe,2.1278580000000002,2.130150843699435,0.02298766715397207
518,II-VI,M_i_neut,As,CdTe,2.4071919999999998,2.282370838379056,0.014455619872995758
519,IV-IV,M_A,Os,GeSn,0.576304,0.6066792835439857,0.035308154245666676
520,IV-IV,M_i_neut,K,GeSn,1.0,1.0733268141724452,0.025986980624221473
521,II-VI,M_A,I,CdTe,2.405383,2.3805532860376166,0.01957117283260418
522,II-VI,M_i_A,Se,CdTe,2.161915,2.2146178687825433,0.02033763623299913
523,II-VI,M_i_A,Se,CdSe,2.265563,2.49696778914507,0.02649577384708878
524,III-V,M_i_A,Rb,GaSb,1.334066,1.2344581360444524,0.047126508506372504
525,II-VI,M_i_A,O,CdTe,2.066691,2.032073572493529,0.02613562469456702
526,IV-IV,M_B,Y,SiSn,1.2048290000000001,1.1952041684169163,0.035183879293917926
527,II-VI,M_i_A,Rb,CdTe,2.659653,2.6511375727397044,0.01782454401002291
528,II-VI,M_A,Ir,CdTe,1.970825,2.129707678692589,0.01268707851053281
529,IV-IV,M_A,Rb,Sn,0.694724,0.7044224949602342,0.048349670354906886
530,II-VI,M_A,B,CdO,2.206705,2.350435854413363,0.04026642308622876
531,II-VI,M_i_neut,S,CdTe,2.2158900000000004,2.1251581667702526,0.021661950227545704
532,IV-IV,M_i_A,K,Ge,1.1422370000000002,1.1965443111490999,0.023007580149970334
533,IV-IV,M_i_B,Co,GeSn,0.9165840000000001,0.8096826629807513,0.01811563169832699
534,III-V,M_B,V,BP,2.393316,2.4856123476740875,0.02942469919531634
535,II-VI,M_B,N,CdTe,1.927643,1.990069650212631,0.028837913517843622
536,III-V,M_A,Hf,AlP,2.91673,2.83779511987882,0.03659134967265295
537,II-VI,M_i_neut,Se,CdSe,2.345652,2.491395119952066,0.026783256788466433
538,II-VI,M_i_neut,Se,CdTe,2.2539830000000003,2.203477069378254,0.020040925441507422
539,II-VI,M_A,Se,CdS,2.92972,2.9873039015523983,0.03312079606381414
540,II-VI,M_i_A,In,CdTe,2.5652939999999997,2.5249593567554682,0.013626926247649291
541,IV-IV,M_i_neut,Ag,Si,1.644946,1.6373979412227189,0.020115375556263894
542,II-VI,M_B,Ni,ZnSe,3.037275,3.167395791143673,0.030851588763012784
543,II-VI,M_i_B,Zn,CdTe,2.489907,2.4685615218073185,0.01788601164063655
544,III-V,M_i_A,Cu,BAs,2.5919380000000003,2.453189291041113,0.031997691406816395
545,II-VI,M_i_B,Cd,CdTe,2.543097,2.529112912132681,0.014170494113420034
546,IV-IV,M_i_A,P,GeSn,0.731522,0.6868584929837693,0.029584239166639482
547,IV-IV,M_A,Ga,GeC,3.390849,3.2823770198355184,0.034313179620089514
548,III-V,M_i_neut,Ti,GaP,2.468193,2.293386220665816,0.05436653815436154
549,IV-IV,M_i_B,In,SiSn,1.468167,1.3084034742640491,0.023195713191408267
550,III-V,M_i_B,Pt,InSb,1.18201,1.2656544815555424,0.02743237224604496
551,II-VI,M_i_neut,Ni,CdTe,2.374833,2.3290393884192584,0.009626952135757724
552,II-VI,M_A,Se,CdTe,2.364632,2.1556969936647055,0.019976077336889494
553,III-V,M_A,Cd,BSb,2.096379,1.9916548397468623,0.05694098980305438
554,II-VI,M_i_B,Ga,CdTe,2.708167,2.489799893753628,0.015096273779337322
555,II-VI,M_i_B,K,CdTe,2.757231,2.627118385713304,0.016764564527326796
556,IV-IV,M_B,Li,SiSn,0.525301,0.9384572683573078,0.042762599883893214
557,II-VI,M_i_B,Cl,CdTe,2.374339,2.3136450203702115,0.021455146425759398
558,III-V,M_i_A,Pb,InAs,1.7617040000000002,1.6584264071887336,0.041028508999134725
559,II-VI,M_B,Au,CdTe,2.154994,2.0618714124065045,0.02233377901831488
560,II-VI,M_i_B,Tl,CdTe,2.780048,2.6060968733377137,0.02204063474895907
561,II-VI,M_i_A,Cu,CdTe,2.3647549999999997,2.343417975604404,0.01157791996335953
562,III-V,M_A,Hf,GaAs,1.79105,1.5465253715555305,0.024617682025162048
563,II-VI,M_i_A,Zn,CdTe,2.411988,2.452341251867602,0.017419639576374116
564,IV-IV,M_i_neut,Sc,SiSn,1.339077,1.2702699945544622,0.025826549794993037
565,II-VI,M_i_neut,Pt,CdTe,2.411146,2.3006360238628325,0.019247266934032125
566,III-V,M_B,Cu,GaP,1.8904130000000001,2.314121747133024,0.050990325722953346
567,II-VI,M_A,La,CdTe,2.588448,2.455652665209164,0.02219933887349428
568,IV-IV,M_i_A,Be,SiGe,1.529854,1.3587569551751344,0.03171959391268982
569,IV-IV,M_i_A,Mg,SiGe,1.586807,1.5357995288706754,0.0326781490650448
570,II-VI,M_i_A,Cd,CdTe,2.446495,2.503645817717958,0.014959312621692712
571,II-VI,M_B,Bi,CdTe,2.294581,2.142541669271165,0.023486934270409234
572,II-VI,M_A,Pt,ZnSe,3.1021490000000003,3.2039854833636268,0.026119419573209457
573,II-VI,M_i_A,Ga,CdTe,2.513789,2.47402329138597,0.016914575354597925
574,II-VI,M_i_neut,Pt,ZnTe,2.178172,2.5316437053614314,0.048738060347768244
575,II-VI,M_A,B,CdTe,2.267182,2.2565774466978574,0.02443949902399437
576,II-VI,M_i_A,Br,CdTe,2.363875,2.423436166533965,0.026521582835693194
577,II-VI,M_i_neut,Br,CdTe,2.400105,2.4124831287644386,0.029774800644997382
578,IV-IV,M_i_B,Cr,SiC,3.3531769999999996,3.6770894165734647,0.023201640750526737
579,II-VI,M_i_A,Ni,CdO,2.491557,2.4040044888674608,0.028278493031771802
580,III-V,M_i_neut,Se,InSb,1.022751,1.170854832083581,0.025186728148132533
581,IV-IV,M_i_A,Be,Si,1.570234,1.5220361476779214,0.03406736350186779
582,II-VI,M_i_neut,Cl,CdTe,2.350254,2.2983993622611045,0.019333526594894727
583,II-VI,M_A,Rh,CdTe,1.94773,2.2130667507110986,0.01300124370694305
584,IV-IV,M_i_B,Al,SiSn,1.411773,1.2182000780313402,0.027272052836943984
585,III-V,M_B,Se,BP,2.686672,2.564534168185149,0.03692972411115992
586,III-V,M_i_neut,F,AlSb,3.702663,2.163004660393961,0.04496457725304358
587,IV-IV,M_i_neut,Rh,Sn,0.645573,0.6837285680338365,0.029891181007497915
588,IV-IV,M_B,Y,GeSn,0.9124969999999999,0.8430973791138555,0.0340408994845362
589,III-V,M_i_neut,Zn,GaAs,1.7806240000000002,1.676040479293085,0.03567511164352431
590,II-VI,M_i_A,K,CdSe,2.955851,2.903818793157444,0.023562298216813073
591,IV-IV,M_i_A,Si,Sn,0.69522,0.7334534471672158,0.0355949807588604
592,II-VI,M_A,B,ZnSe,3.3242589999999996,3.28095129493443,0.03086474629578719
593,IV-IV,M_i_neut,Bi,Sn,0.8355309999999999,0.8373582904655983,0.036699806169447194
594,III-V,M_B,Zn,InAs,0.981167,1.5049694855826476,0.03457163785393415
595,II-VI,M_i_neut,Hg,CdTe,2.5282810000000002,2.4325057324057835,0.020880758335149047
596,IV-IV,M_i_neut,Sn,Sn,0.750499,0.8344002880342763,0.034544651292406824
597,IV-IV,M_i_A,Co,Sn,0.6650729999999999,0.6840196812062626,0.03290386623358132
598,III-V,M_B,F,InP,1.9333669999999998,1.9661773702514243,0.05439363876340884
599,II-VI,M_A,Se,CdSe,2.460677,2.4683833738496483,0.03201049484054038
600,II-VI,M_A,Cs,CdTe,2.539875,2.441876942745232,0.034297109396767014
601,II-VI,M_A,Tc,CdTe,2.173565,2.2953672186590497,0.01881686755076593
602,III-V,M_i_A,Li,InN,2.7491060000000003,2.5105384449672434,0.05128449429176659
603,IV-IV,M_i_neut,Pt,Ge,1.033798,0.9661194952398189,0.025845739713818178
604,II-VI,M_i_B,Pd,ZnSe,3.449115,3.3356822919101945,0.023824836867693464
605,II-VI,M_A,Rb,CdO,2.171752,2.7127374381831144,0.028080477079745824
606,III-V,M_A,Se,GaSb,1.242744,1.038384558716459,0.03829138621198103
607,IV-IV,M_A,Tl,Si,1.519787,1.5869820975205737,0.04114858229186163
608,II-VI,M_i_B,Fe,ZnSe,3.8069129999999998,3.3568812854991323,0.026562451892547464
609,II-VI,M_i_B,Cu,CdTe,2.427429,2.356739278181299,0.01194698115076321
610,II-VI,M_A,Ta,CdTe,2.420786,2.2865685052189804,0.020150468819963154
611,II-VI,M_i_B,Ag,ZnTe,2.74934,2.638483750720508,0.04295871820451892
612,II-VI,M_A,As,ZnSe,3.2,3.255686866152756,0.02347189641308862
613,III-V,M_B,S,AlSb,1.87067,1.9224206841823581,0.09005849503062507
614,II-VI,M_A,Te,CdTe,2.455478,2.2587329161360783,0.01664426184947887
615,II-VI,M_i_A,K,CdTe,2.6433560000000003,2.61755766634328,0.017415162651837176
616,II-VI,M_i_A,Tl,CdTe,2.601902,2.563879845299511,0.015072641247436938
617,II-VI,M_A,P,CdTe,2.381066,2.1450971302192503,0.023791091717412192
618,II-VI,M_A,Pt,CdTe,2.136039,2.1613371365361536,0.012878646311223648
619,III-V,M_i_neut,Be,InN,2.660591,2.5074149364271108,0.052261992364267124
620,II-VI,M_B,F,CdTe,2.119838,2.0666562694438833,0.056550741890218824
621,II-VI,M_i_neut,Cu,CdTe,2.453583,2.3358074357222356,0.010808614982524873
622,II-VI,M_i_A,Au,CdSe,2.5906279999999997,2.5895346541459063,0.02440377356860416
623,III-V,M_i_B,Ag,GaAs,1.816856,1.8063740268966193,0.023926571454798845
624,IV-IV,M_A,S,Ge,0.973678,0.7928471565723779,0.029872344112750505
625,III-V,M_i_A,Tl,InAs,1.763511,1.7163865556231592,0.04302955857578484
626,IV-IV,M_A,Ir,GeSn,0.559666,0.6340693260924178,0.03612396521303529
627,II-VI,M_i_B,F,CdTe,2.284551,2.188680549295526,0.05406494880983452
628,IV-IV,M_B,Rh,SiSn,0.8091149999999999,0.9674502796906783,0.033831754476106174
