,Type,Site,Impurity,AB,(-2/-3)_DFT,train_mean,train_std
316,II-VI,M_i_neut,Pb,CdTe,2.6129330000000004,2.3675059590340615,0.020419038145700976
317,III-V,M_i_A,La,AlSb,1.9064580000000002,2.092312055452988,0.0588933386543069
318,II-VI,M_i_A,N,CdTe,1.3587069999999999,2.097996298042472,0.019872893128635792
319,II-VI,M_i_B,Sr,CdTe,2.763516,2.7394859000474034,0.017979251463319145
320,II-VI,M_B,Ge,CdSe,2.1903919999999997,2.500156317339838,0.021485781696131336
321,II-VI,M_i_A,Ba,CdTe,2.63187,2.691434415567124,0.012089894831825139
322,II-VI,M_i_neut,V,CdTe,2.4624479999999997,2.3609319515090603,0.015746799163176645
323,IV-IV,M_B,I,SiGe,1.535658,1.484380398254708,0.02481851089723982
324,III-V,M_i_neut,Ru,AlAs,2.5104189999999997,2.5263523728258983,0.027892050547103378
325,II-VI,M_A,Ba,ZnS,4.644438,4.638143225472929,0.03532110237531543
326,II-VI,M_i_neut,Al,CdTe,2.5473,2.406036853800153,0.013834208362472946
327,II-VI,M_i_A,Fe,CdTe,2.356826,2.369824734819265,0.011016189662738183
328,III-V,M_i_A,Cl,AlAs,2.697531,2.6547557578862127,0.02948462920325306
329,II-VI,M_i_B,Be,ZnTe,2.7429959999999998,2.6278452389349938,0.040806931540994754
330,II-VI,M_B,Zn,ZnTe,1.967586,2.575838889550885,0.030666148975726264
331,III-V,M_B,O,AlAs,2.514045,2.331877379463267,0.03904355221429915
332,II-VI,M_i_A,S,CdS,2.677486,2.94183856276601,0.028595005226303705
333,II-VI,M_i_A,Bi,CdTe,2.252493,2.3895030501116983,0.01998646561710826
334,IV-IV,M_i_neut,Tl,SiSn,1.4711530000000002,1.4263578381129318,0.024884823543340207
335,III-V,M_i_A,Ir,GaSb,1.06289,1.1265333953372854,0.028143750608977752
336,II-VI,M_A,Bi,ZnS,4.129216,4.313869173083619,0.034804467700181925
337,IV-IV,M_i_B,K,SiGe,1.595688,1.6277200457850298,0.029933669633981905
338,II-VI,M_i_neut,Be,CdTe,2.4685599999999996,2.347443913075569,0.022719868018903636
339,IV-IV,M_i_B,Hf,GeSn,0.970435,0.9776078860054536,0.021351134395898717
340,IV-IV,M_i_A,Zr,SiGe,1.2946959999999998,1.491771734035287,0.023344078952039066
341,IV-IV,M_i_neut,As,Si,1.634312,1.5275985289687517,0.01938557361777843
342,III-V,M_i_A,Rh,AlP,2.93109,2.850210721192175,0.023291718591559697
343,III-V,M_i_A,Tc,GaAs,1.7122990000000002,1.6260291811597287,0.023257078333982186
344,II-VI,M_i_B,Fe,CdTe,2.400929,2.3805617321155563,0.011411776049922715
345,III-V,M_B,Tl,AlAs,2.4529669999999997,2.6162743425867077,0.02587337926144534
346,II-VI,M_A,S,CdS,2.9104650000000003,2.9376553817383324,0.029030849163457814
347,II-VI,M_B,Ga,CdTe,1.568666,2.32022575946719,0.017837072767950327
348,IV-IV,M_i_B,V,SiC,3.4352620000000003,3.62492785500734,0.0281988735728024
349,IV-IV,M_A,O,Si,1.407492,1.2716133433743841,0.03366580340095317
350,IV-IV,M_i_neut,K,SiSn,1.471393,1.4200024649951637,0.019485608564490466
351,II-VI,M_B,Cu,CdTe,1.9646430000000001,2.2079308664889985,0.013103113383619998
352,II-VI,M_B,Cd,CdTe,2.066509,2.3206305909635727,0.015217463662463031
353,II-VI,M_B,In,CdTe,1.7637310000000002,2.3438760025446954,0.013937337248356059
354,II-VI,M_i_neut,Bi,CdTe,2.453158,2.3748942719236026,0.020948461049679023
355,III-V,M_A,Cr,BSb,1.18208,1.9157688987101693,0.02762447140532239
356,II-VI,M_i_A,Be,CdTe,2.3704709999999998,2.345749198078444,0.02110000603788003
357,II-VI,M_i_B,Pb,CdTe,2.513403,2.414902384174348,0.023982497974112532
358,IV-IV,M_i_A,Tc,SiSn,1.1506399999999999,1.181793580715888,0.02274051408912307
359,II-VI,M_i_A,Co,CdTe,2.388195,2.3520478188317187,0.009461416437245027
360,IV-IV,M_i_B,Ge,SiGe,1.473675,1.425872055097362,0.015758115638844883
361,III-V,M_i_A,W,AlSb,1.8604349999999998,1.9123533323712536,0.05881536692653576
362,II-VI,M_A,N,CdTe,2.677556,2.1017850537014304,0.02782970471728084
363,II-VI,M_i_B,Pd,ZnS,4.560199,4.290497621685591,0.03113131778830063
364,II-VI,M_i_neut,S,CdS,2.722473,2.935351967859673,0.02269326476761135
365,II-VI,M_i_neut,Rb,CdTe,2.717434,2.6340000057442103,0.01719086641390119
366,II-VI,M_A,O,CdTe,2.024074,2.0019569340609946,0.02118889037178145
367,II-VI,M_i_B,Sn,CdTe,2.410733,2.384619640056013,0.012430128820097464
368,II-VI,M_i_B,Co,CdTe,2.3483389999999997,2.362155972823031,0.011759082822234793
369,II-VI,M_i_neut,Sn,CdTe,2.5479689999999997,2.356237477522017,0.012194841710698201
370,II-VI,M_B,Pb,CdTe,2.1542790000000003,2.1943715770578898,0.022410370836407012
371,IV-IV,M_i_neut,Na,Ge,1.097423,1.0495149366413485,0.026837405535217643
372,II-VI,M_i_A,Cl,ZnSe,3.3707540000000003,3.221534475374046,0.027454795407500024
373,II-VI,M_A,La,ZnO,4.2647580000000005,4.235813125563722,0.03077619858273163
374,II-VI,M_i_B,P,CdTe,1.710248,2.1862212362565314,0.01998468100099526
375,III-V,M_i_neut,Y,InSb,1.3349010000000001,1.1600126224056442,0.035631919656172586
376,II-VI,M_i_neut,Cs,CdTe,2.752312,2.5505259619967293,0.03922190453197484
377,II-VI,M_i_neut,Ir,CdTe,2.305349,2.256013299754798,0.019345338284046783
378,III-V,M_i_neut,Ba,InAs,1.8165470000000001,1.62020064678151,0.032593879228460174
379,II-VI,M_i_A,Cs,CdTe,2.675395,2.558176900259653,0.04038836273543639
380,IV-IV,M_A,Be,SnC,2.023154,2.293790092149112,0.027799397517367687
381,III-V,M_A,Rb,InP,1.9796040000000001,2.050040109092812,0.038212195857257165
382,IV-IV,M_i_neut,Rb,GeSn,1.085336,1.1273918908840523,0.02386086614158834
383,IV-IV,M_i_B,Zr,GeSn,0.9313379999999999,0.9423014581562363,0.017694961808608644
384,III-V,M_B,Pd,AlP,2.770398,2.7982377951118673,0.023027410537392136
385,II-VI,M_i_B,Si,CdTe,2.549329,2.268861482856752,0.01753159895249767
386,II-VI,M_i_A,P,ZnTe,1.9141860000000002,2.45343914536016,0.03312764872998852
387,II-VI,M_A,W,CdTe,2.384393,2.1924483626199556,0.013389275485056416
388,II-VI,M_i_A,Si,CdTe,2.230921,2.26434370956096,0.01625106930466658
389,II-VI,M_B,Tl,CdTe,1.851375,2.337623523727571,0.01920802580630565
390,IV-IV,M_i_A,Mo,SiSn,1.138525,1.1545384947309374,0.019038906285041617
391,II-VI,M_i_neut,Hf,CdTe,2.265575,2.4706419029639535,0.023273408995894605
392,II-VI,M_i_B,Ca,CdTe,2.729877,2.6666487971366166,0.017171773490668694
393,II-VI,M_A,Hf,ZnTe,2.770625,2.740967258884006,0.04025260429411808
394,II-VI,M_i_neut,Mg,CdTe,2.590849,2.500544028982115,0.022330742777864242
395,II-VI,M_i_B,I,CdTe,2.475565,2.456891616533859,0.019473023760084533
396,II-VI,M_A,Re,CdTe,2.139174,2.2672224923225235,0.01605979660486688
397,IV-IV,M_i_neut,Ru,SiSn,0.984872,1.1738909455775832,0.02041828082312141
398,IV-IV,M_i_A,Sn,Ge,1.176298,1.0912421975751834,0.021073412650714864
399,II-VI,M_i_A,Sr,CdTe,2.555749,2.7235119597961397,0.014082890451364606
400,II-VI,M_i_B,O,CdTe,2.137283,2.0233699163483343,0.020541101136037004
401,IV-IV,M_B,Cl,GeSn,0.893647,0.8001709475769875,0.025258515423345625
402,II-VI,M_i_neut,In,CdTe,2.611595,2.48251306564043,0.009746359452400493
403,II-VI,M_i_neut,P,CdSe,2.574866,2.468189978547492,0.024279243910431254
404,II-VI,M_i_B,Be,CdTe,2.5385720000000003,2.3506435705272137,0.02229174368696204
405,II-VI,M_i_neut,Fe,CdTe,2.320502,2.3638659993658195,0.011002855352128705
406,IV-IV,M_A,Sr,GeSn,0.84475,1.0801688169812127,0.028349819624800897
407,II-VI,M_i_neut,F,ZnO,3.550995,3.687663820453133,0.06037802923500541
408,II-VI,M_A,F,CdTe,1.478429,2.0983521407229024,0.048090405114471886
409,IV-IV,M_i_A,Mo,Sn,0.71259,0.669309348163422,0.028924513805795884
410,IV-IV,M_A,Co,SiGe,0.9216770000000001,1.2991324561379327,0.03259925107799405
411,II-VI,M_i_neut,Li,CdS,3.3383540000000003,3.058317819180876,0.0462906650384214
412,IV-IV,M_i_neut,Si,SiGe,1.4540549999999999,1.4121765225030878,0.014479599272799296
413,II-VI,M_i_A,Mn,CdTe,2.46982,2.416209445811579,0.01852462311069988
414,IV-IV,M_A,Hf,SiGe,1.456485,1.3813052004858044,0.03539700305139311
415,II-VI,M_i_A,Hf,CdTe,2.5551209999999998,2.485367155448589,0.020859830048084217
416,III-V,M_B,Li,InAs,1.097676,1.3106819706967623,0.057137310711390624
417,II-VI,M_i_neut,Si,CdTe,2.506097,2.2595496829611834,0.01603211346947259
418,IV-IV,M_i_A,Cl,Si,1.565475,1.615196251009484,0.021292717026298775
419,II-VI,M_i_A,Ni,CdTe,2.3290040000000003,2.327486406272813,0.011360347437219804
420,II-VI,M_i_B,Al,CdTe,2.748655,2.4141363321709037,0.016055699977522906
421,II-VI,M_i_A,Pb,CdTe,2.469429,2.3789568775786565,0.018551999271616645
422,IV-IV,M_A,Ca,SiGe,1.2497260000000001,1.6027186008428163,0.030944021358809894
423,III-V,M_i_A,Zr,InSb,1.246208,1.1825356537613598,0.022490296806212094
424,IV-IV,M_i_A,Tc,SiGe,1.390434,1.3824501672690708,0.025288874053884237
425,II-VI,M_i_B,Te,CdTe,2.223779,2.3658076895138818,0.01865026584214796
426,II-VI,M_i_A,Sn,CdTe,2.4046,2.366368079431914,0.012571660382770708
427,IV-IV,M_i_neut,I,Sn,0.7765350000000001,0.9550000238125882,0.03081422979342914
428,II-VI,M_i_B,As,CdTe,1.850036,2.3060137277669113,0.013036688576680902
429,IV-IV,M_i_neut,Hg,SiGe,1.596637,1.4740443520404372,0.023457959641017365
430,III-V,M_i_B,Pt,GaAs,1.684046,1.7277681339963984,0.022882572425902265
431,II-VI,M_i_B,S,CdTe,2.0775580000000002,2.1602654613306553,0.022579949127718626
432,II-VI,M_i_B,Cl,CdSe,2.475074,2.597707830611295,0.023151407004209906
433,III-V,M_i_neut,Na,AlSb,2.085646,1.9880246485213309,0.052960670022498775
434,II-VI,M_i_A,Al,CdTe,2.500922,2.407815682130395,0.013806779780567784
435,II-VI,M_i_neut,Co,CdTe,2.277326,2.3459993181326686,0.010510805949556957
436,II-VI,M_i_neut,Hg,ZnSe,3.5371690000000005,3.404912847307915,0.026724785038283065
437,II-VI,M_i_A,Ca,CdTe,2.5305880000000003,2.6592859806012257,0.01492998685394483
438,II-VI,M_B,Pt,CdTe,2.244253,2.123776724004368,0.015788059501545087
439,II-VI,M_i_B,Mg,CdO,2.6284240000000003,2.6087016976519815,0.031661098218522185
440,II-VI,M_i_A,Mg,CdTe,2.503209,2.50088824451809,0.02270027775703466
441,II-VI,M_i_A,Cr,CdTe,2.5843439999999998,2.3750234552973692,0.014435372930452144
442,II-VI,M_B,Sn,CdTe,2.124053,2.220307640532033,0.015914208790655485
443,II-VI,M_A,Os,ZnTe,2.41874,2.540465236176211,0.04035472489146187
444,II-VI,M_i_A,P,CdTe,1.795209,2.1815004944607246,0.020049826820485273
445,II-VI,M_i_B,Se,CdTe,2.123605,2.2491815335816203,0.01596121235649565
446,II-VI,M_i_B,Rb,CdTe,2.758309,2.6578478578424494,0.017343225945919832
447,II-VI,M_A,Mo,ZnTe,2.756727,2.6096076126329306,0.04115802336727909
448,II-VI,M_i_A,Pt,CdTe,2.336821,2.304921158169832,0.015180492982758555
449,II-VI,M_i_B,Ge,CdTe,2.175248,2.3197170659633954,0.013017212308353083
450,II-VI,M_A,Ru,CdSe,2.368842,2.5574585812958377,0.019838181044319208
451,III-V,M_B,Ru,GaSb,0.8314860000000001,0.9400079082611669,0.027114439877717774
452,II-VI,M_i_neut,Cd,CdSe,2.9820889999999998,2.743482242879181,0.015148238417932109
453,II-VI,M_i_neut,I,CdTe,2.468706,2.4293350958317945,0.017351892982163726
454,II-VI,M_i_A,Ge,CdTe,2.296173,2.3081451554574755,0.011042930689208402
455,II-VI,M_B,Si,CdTe,2.07071,2.1619604146157343,0.020323970278054996
456,II-VI,M_i_neut,Cr,CdTe,2.582809,2.3687154664999666,0.012983915023854683
457,II-VI,M_i_B,Se,CdSe,2.25778,2.554267574237607,0.02467967365244366
458,IV-IV,M_i_neut,Ru,GeSn,0.7398520000000001,0.8535293315284228,0.020173859623131146
459,IV-IV,M_A,Y,Ge,1.024035,1.0299468761481596,0.022042362960654836
460,II-VI,M_i_A,I,CdTe,2.409652,2.4377257748678693,0.01847320996465354
461,II-VI,M_A,Ru,ZnSe,3.256897,3.3262770636056542,0.019649976228348263
462,II-VI,M_i_neut,Ge,CdTe,2.47283,2.3007278106249656,0.01084597915201298
463,II-VI,M_B,Pd,CdTe,2.220848,2.2035078966722175,0.014006579888640323
464,II-VI,M_A,Os,CdTe,2.2125340000000002,2.1825845095290113,0.01266701640808723
465,II-VI,M_A,Mo,CdTe,2.373025,2.2474952738167913,0.01598551393285849
466,II-VI,M_i_neut,Ga,CdTe,2.5628450000000003,2.43629373285789,0.011907281005109838
467,II-VI,M_i_neut,P,CdTe,2.2920220000000002,2.1780881285606775,0.01847126834546283
468,III-V,M_A,Ta,AlAs,2.6095099999999998,2.4544591260204967,0.03370416571741901
469,II-VI,M_i_B,Mg,CdTe,2.634493,2.5065844735412464,0.023440061080829345
470,II-VI,M_B,Hg,CdTe,2.110449,2.2378995432153204,0.020865824253321293
471,II-VI,M_i_neut,Mn,CdTe,2.4522459999999997,2.41102801085414,0.017284679386991686
472,II-VI,M_i_B,Mn,CdTe,4.224429,2.433680779202409,0.0115707984451015
473,III-V,M_i_neut,Se,GaSb,0.725999,1.14462285687602,0.023805434176045425
474,II-VI,M_A,Cl,CdTe,2.0556259999999997,2.272449526817304,0.019829914624386505
475,II-VI,M_i_neut,K,CdTe,2.6980560000000002,2.5974066809682017,0.01678239132997279
476,II-VI,M_i_neut,Tl,ZnTe,2.841822,2.8088871700269102,0.03177419149366633
477,II-VI,M_B,Ge,CdTe,2.0746849999999997,2.1852554559344495,0.01561490964894129
478,II-VI,M_A,Nb,CdTe,2.384603,2.317255450641742,0.015249003392105843
479,IV-IV,M_i_B,Pt,SiSn,1.181656,1.1635893272135318,0.02759037368210666
480,II-VI,M_i_B,Cr,CdTe,2.652031,2.3860452535909906,0.013344434494917791
481,II-VI,M_i_neut,Tl,CdTe,2.64847,2.5056455610328987,0.01646604656805103
482,II-VI,M_i_A,Te,CdTe,2.2476599999999998,2.3441061705540758,0.01802269627866735
483,II-VI,M_A,Ru,CdTe,2.171453,2.251495358815473,0.012615554119430033
484,II-VI,M_i_A,O,ZnO,3.186029,3.645404061846631,0.06458122195645934
485,IV-IV,M_A,Hf,Ge,1.042158,0.9237570178658725,0.023629782799974425
486,II-VI,M_i_A,As,CdTe,1.9239099999999998,2.2932663135213374,0.012582717835616614
487,II-VI,M_B,Ag,CdTe,2.145395,2.2405257777030525,0.014355310262695358
488,II-VI,M_i_B,Ni,CdTe,2.327298,2.3397003832258063,0.011253519199743258
489,II-VI,M_i_B,Au,ZnSe,3.355835,3.284276315636069,0.021181067657964594
490,II-VI,M_i_neut,O,CdO,1.6729669999999999,2.1118750163581077,0.03585146674766843
491,II-VI,M_i_B,Pt,CdTe,2.189668,2.3333183585936816,0.017394741077197736
492,II-VI,M_A,Zr,CdTe,2.504082,2.4004566904071103,0.01530771750471728
493,II-VI,M_i_neut,Co,CdSe,2.935453,2.6359138274462004,0.013725594442833198
494,IV-IV,M_B,Ca,SiSn,1.07664,1.3127135396278455,0.021794346021548415
495,II-VI,M_i_neut,Zn,CdTe,2.470748,2.413222503699926,0.013180720922375447
496,IV-IV,M_i_A,W,Si,1.457366,1.4642864233832036,0.01893385653607554
497,II-VI,M_A,S,CdTe,2.0608020000000002,2.1293919471580574,0.022231541298132616
498,IV-IV,M_i_A,Sr,SiSn,1.456705,1.556954230181375,0.023781201246186448
499,III-V,M_i_neut,Sc,GaAs,1.748657,1.613222059216708,0.034932688666877404
500,II-VI,M_i_B,In,CdTe,2.766979,2.5139866694570676,0.014920823826346198
501,IV-IV,M_i_neut,Tl,GeSn,1.047143,1.0787032641019487,0.02238276619848529
502,II-VI,M_i_neut,Cd,CdTe,2.528979,2.455703339444818,0.012028182103249352
503,II-VI,M_i_B,Ti,ZnTe,2.611973,2.679411212613627,0.035206616116468234
504,II-VI,M_A,Br,CdTe,2.210904,2.3535350114062594,0.023215197057576693
505,II-VI,M_i_B,Cd,CdSe,2.9942860000000002,2.8045293775212157,0.01585150940776378
506,IV-IV,M_A,Li,Si,0.974614,1.3618645686776516,0.04634236156648349
507,II-VI,M_A,Sn,ZnS,4.555088,4.320359922015944,0.031296642587408524
508,III-V,M_B,Au,BAs,2.1701040000000003,2.3828208053267104,0.02131285173677308
509,III-V,M_i_A,O,InSb,0.876073,0.984250711434439,0.029358797576264573
510,IV-IV,M_i_neut,Fe,SiC,3.6618150000000003,3.609071399212875,0.026480416520426014
511,II-VI,M_B,Ge,ZnTe,2.434724,2.469118964722496,0.0359332350213972
512,II-VI,M_i_neut,O,CdTe,2.391327,2.018428211779752,0.022215921450482068
513,II-VI,M_i_A,Cd,CdSe,2.939767,2.749607712293873,0.01632567199608968
514,II-VI,M_i_A,Au,ZnSe,3.3906629999999995,3.26378515494443,0.02409900202497432
515,II-VI,M_i_neut,Te,CdTe,2.312854,2.3368931710262735,0.01569414927364312
516,II-VI,M_i_B,Br,CdTe,2.4056349999999997,2.417465444051577,0.022664822958315137
517,II-VI,M_i_A,S,CdTe,2.1278580000000002,2.1534225633112447,0.020437899925263125
518,II-VI,M_i_neut,As,CdTe,2.4071919999999998,2.286459403038169,0.011879971846072881
519,IV-IV,M_A,Os,GeSn,0.576304,0.664915599981167,0.03258300486681808
520,IV-IV,M_i_neut,K,GeSn,1.0,1.0851762830264995,0.021519697000892384
521,II-VI,M_A,I,CdTe,2.405383,2.3644634214147624,0.01628523582551136
522,II-VI,M_i_A,Se,CdTe,2.161915,2.2353924060227635,0.01724212227748545
523,II-VI,M_i_A,Se,CdSe,2.265563,2.515191632609702,0.021835809566670028
524,III-V,M_i_A,Rb,GaSb,1.334066,1.2734050993254482,0.035054107273968294
525,II-VI,M_i_A,O,CdTe,2.066691,2.016951492896968,0.022198584388222798
526,IV-IV,M_B,Y,SiSn,1.2048290000000001,1.199207593224924,0.026236128199565178
527,II-VI,M_i_A,Rb,CdTe,2.659653,2.6418411289086547,0.016186563378937764
528,II-VI,M_A,Ir,CdTe,1.970825,2.159913047211375,0.0129482980534143
529,IV-IV,M_A,Rb,Sn,0.694724,0.7268343130204924,0.03668589259240423
530,II-VI,M_A,B,CdO,2.206705,2.3677852525610468,0.03627023702578483
531,II-VI,M_i_neut,S,CdTe,2.2158900000000004,2.149894412993608,0.019493066076744194
532,IV-IV,M_i_A,K,Ge,1.1422370000000002,1.1984285349973944,0.022672936540488815
533,IV-IV,M_i_B,Co,GeSn,0.9165840000000001,0.8379598179461858,0.017372618728938916
534,III-V,M_B,V,BP,2.393316,2.595604451940388,0.027097884938764413
535,II-VI,M_B,N,CdTe,1.927643,2.015027716322433,0.025304458448899822
536,III-V,M_A,Hf,AlP,2.91673,2.8220043361069083,0.03135330283276099
537,II-VI,M_i_neut,Se,CdSe,2.345652,2.511923101854443,0.02265483229650259
538,II-VI,M_i_neut,Se,CdTe,2.2539830000000003,2.2277632615419463,0.01629701564229243
539,II-VI,M_A,Se,CdS,2.92972,3.008888183878551,0.028537656693819195
540,II-VI,M_i_A,In,CdTe,2.5652939999999997,2.4915787636792377,0.011860780037343555
541,IV-IV,M_i_neut,Ag,Si,1.644946,1.6085079274372973,0.02040815358109403
542,II-VI,M_B,Ni,ZnSe,3.037275,3.215151339999797,0.02608985929829298
543,II-VI,M_i_B,Zn,CdTe,2.489907,2.4345563881808543,0.015960607728198233
544,III-V,M_i_A,Cu,BAs,2.5919380000000003,2.463595847093638,0.020672038316163988
545,II-VI,M_i_B,Cd,CdTe,2.543097,2.4851865737144636,0.013653556460103891
546,IV-IV,M_i_A,P,GeSn,0.731522,0.7410035082842346,0.02415162672414497
547,IV-IV,M_A,Ga,GeC,3.390849,3.3142406391033683,0.023637182893500523
548,III-V,M_i_neut,Ti,GaP,2.468193,2.3467750398396494,0.04221038524309999
549,IV-IV,M_i_B,In,SiSn,1.468167,1.3251951907731296,0.019106080043807296
550,III-V,M_i_B,Pt,InSb,1.18201,1.2403514875498027,0.024745543234039553
551,II-VI,M_i_neut,Ni,CdTe,2.374833,2.321929726814168,0.009705603797579572
552,II-VI,M_A,Se,CdTe,2.364632,2.189745810397154,0.015911275997579456
553,III-V,M_A,Cd,BSb,2.096379,1.9816493030627753,0.044144449297647194
554,II-VI,M_i_B,Ga,CdTe,2.708167,2.4574146458272934,0.013792550462266299
555,II-VI,M_i_B,K,CdTe,2.757231,2.6092626418952487,0.01581049492658028
556,IV-IV,M_B,Li,SiSn,0.525301,0.9072251082453334,0.04079834179938806
557,II-VI,M_i_B,Cl,CdTe,2.374339,2.303059043881846,0.01829002094171265
558,III-V,M_i_A,Pb,InAs,1.7617040000000002,1.6859866421946328,0.02376599758563817
559,II-VI,M_B,Au,CdTe,2.154994,2.125948591553857,0.01680332501267836
560,II-VI,M_i_B,Tl,CdTe,2.780048,2.5572985932320456,0.019771462018238692
561,II-VI,M_i_A,Cu,CdTe,2.3647549999999997,2.330170971102704,0.011730977106670244
562,III-V,M_A,Hf,GaAs,1.79105,1.5555941970315703,0.023586022748645886
563,II-VI,M_i_A,Zn,CdTe,2.411988,2.42071795488463,0.015186113882788161
564,IV-IV,M_i_neut,Sc,SiSn,1.339077,1.2962881718212464,0.02236814652103961
565,II-VI,M_i_neut,Pt,CdTe,2.411146,2.290694083622175,0.01741811087430214
566,III-V,M_B,Cu,GaP,1.8904130000000001,2.4214514162813194,0.040279684889375285
567,II-VI,M_A,La,CdTe,2.588448,2.4803678421115096,0.02051138676938298
568,IV-IV,M_i_A,Be,SiGe,1.529854,1.404866728991926,0.029796458024887826
569,IV-IV,M_i_A,Mg,SiGe,1.586807,1.5634265444486077,0.027691292758833832
570,II-VI,M_i_A,Cd,CdTe,2.446495,2.464931311915872,0.012630422893707126
571,II-VI,M_B,Bi,CdTe,2.294581,2.2064617194008713,0.021243362375141635
572,II-VI,M_A,Pt,ZnSe,3.1021490000000003,3.253299921246749,0.023350549197822257
573,II-VI,M_i_A,Ga,CdTe,2.513789,2.4449037968955776,0.014566808889536376
574,II-VI,M_i_neut,Pt,ZnTe,2.178172,2.5451664865410555,0.03613136697100984
575,II-VI,M_A,B,CdTe,2.267182,2.279250521393622,0.023998816097250276
576,II-VI,M_i_A,Br,CdTe,2.363875,2.4069070161131103,0.023719188808233455
577,II-VI,M_i_neut,Br,CdTe,2.400105,2.3980238347494938,0.025506517912548078
578,IV-IV,M_i_B,Cr,SiC,3.3531769999999996,3.630461522480114,0.02958172641166656
579,II-VI,M_i_A,Ni,CdO,2.491557,2.3954292819755616,0.024673821348016812
580,III-V,M_i_neut,Se,InSb,1.022751,1.1959714487013382,0.020523330978312253
581,IV-IV,M_i_A,Be,Si,1.570234,1.542594202431453,0.02754514989361351
582,II-VI,M_i_neut,Cl,CdTe,2.350254,2.2911100056926372,0.01755639420660103
583,II-VI,M_A,Rh,CdTe,1.94773,2.230806306940795,0.012796529754176049
584,IV-IV,M_i_B,Al,SiSn,1.411773,1.2489579100845425,0.019839321966917327
585,III-V,M_B,Se,BP,2.686672,2.7080739728399705,0.028133460790604362
586,III-V,M_i_neut,F,AlSb,3.702663,1.9798699874593702,0.03414464373884777
587,IV-IV,M_i_neut,Rh,Sn,0.645573,0.7089377211461232,0.02409898850977191
588,IV-IV,M_B,Y,GeSn,0.9124969999999999,0.8584799730420706,0.026433964488972905
589,III-V,M_i_neut,Zn,GaAs,1.7806240000000002,1.6576867050056443,0.025248400940283616
590,II-VI,M_i_A,K,CdSe,2.955851,2.8852127762020503,0.022993053995640254
591,IV-IV,M_i_A,Si,Sn,0.69522,0.7576145319540257,0.03215981360078329
592,II-VI,M_A,B,ZnSe,3.3242589999999996,3.338846807149949,0.02199362427883992
593,IV-IV,M_i_neut,Bi,Sn,0.8355309999999999,0.8588383464056534,0.030595427838568893
594,III-V,M_B,Zn,InAs,0.981167,1.5083164464820034,0.023853786626243625
595,II-VI,M_i_neut,Hg,CdTe,2.5282810000000002,2.407584610653548,0.01945909415318218
596,IV-IV,M_i_neut,Sn,Sn,0.750499,0.8441953389514361,0.029240751263198528
597,IV-IV,M_i_A,Co,Sn,0.6650729999999999,0.7007277136549128,0.026546773236357
598,III-V,M_B,F,InP,1.9333669999999998,1.9637027993851912,0.05092571256263381
599,II-VI,M_A,Se,CdSe,2.460677,2.488223249093438,0.026661963610812005
600,II-VI,M_A,Cs,CdTe,2.539875,2.4750641130672175,0.03602846569857969
601,II-VI,M_A,Tc,CdTe,2.173565,2.2837119632772556,0.019132131766107494
602,III-V,M_i_A,Li,InN,2.7491060000000003,2.456351407235938,0.04263391390660579
603,IV-IV,M_i_neut,Pt,Ge,1.033798,0.9833512094809876,0.02127877495635867
604,II-VI,M_i_B,Pd,ZnSe,3.449115,3.344624128087952,0.020748715701213685
605,II-VI,M_A,Rb,CdO,2.171752,2.697035650879862,0.0270916033551238
606,III-V,M_A,Se,GaSb,1.242744,1.0890113646253705,0.03198466808517558
607,IV-IV,M_A,Tl,Si,1.519787,1.6225241935472805,0.0342550989588428
608,II-VI,M_i_B,Fe,ZnSe,3.8069129999999998,3.3601703880590135,0.02088505793810668
609,II-VI,M_i_B,Cu,CdTe,2.427429,2.3409222413498716,0.01240626735699263
610,II-VI,M_A,Ta,CdTe,2.420786,2.2891864742649912,0.016987721173518957
611,II-VI,M_i_B,Ag,ZnTe,2.74934,2.6545008922577993,0.0322489563568463
612,II-VI,M_A,As,ZnSe,3.2,3.308555118812747,0.018345907887751107
613,III-V,M_B,S,AlSb,1.87067,1.8502702728419749,0.05509594336675854
614,II-VI,M_A,Te,CdTe,2.455478,2.2717636036260975,0.015206897712755095
615,II-VI,M_i_A,K,CdTe,2.6433560000000003,2.6010376819576964,0.01697980569149731
616,II-VI,M_i_A,Tl,CdTe,2.601902,2.5223519881960867,0.013588867276776013
617,II-VI,M_A,P,CdTe,2.381066,2.1646140014595256,0.021490969244181646
618,II-VI,M_A,Pt,CdTe,2.136039,2.1909060637851248,0.012610942061320879
619,III-V,M_i_neut,Be,InN,2.660591,2.526801520689404,0.04486980786377934
620,II-VI,M_B,F,CdTe,2.119838,2.0160295261659287,0.052542035810295436
621,II-VI,M_i_neut,Cu,CdTe,2.453583,2.324369024576582,0.010399888979720006
622,II-VI,M_i_A,Au,CdSe,2.5906279999999997,2.592739311818728,0.021263725302502257
623,III-V,M_i_B,Ag,GaAs,1.816856,1.7838435384930538,0.020521437051032015
624,IV-IV,M_A,S,Ge,0.973678,0.8427202803276945,0.02590468685139198
625,III-V,M_i_A,Tl,InAs,1.763511,1.7054515437718973,0.027144684804237394
626,IV-IV,M_A,Ir,GeSn,0.559666,0.6959502108204431,0.03377995547000522
627,II-VI,M_i_B,F,CdTe,2.284551,2.1225529013485858,0.050733400871397105
628,IV-IV,M_B,Rh,SiSn,0.8091149999999999,0.9838214784686224,0.02344761236115917
