,Type,Site,Impurity,AB,(+3/+2)_DFT,train_mean,train_std
303,II-VI,M_i_neut,Cd,CdO,-0.793917,-0.7480485864911166,0.02986765536762011
304,II-VI,M_A,Sb,CdTe,-0.695925,-0.711756638095276,0.027569757637495057
305,II-VI,M_i_neut,N,CdTe,-0.054029999999999995,-0.41968863011023316,0.07533539048828697
306,II-VI,M_i_B,Hf,CdTe,1.13315,0.3639907284864643,0.034020088445979084
307,III-V,M_i_B,La,GaSb,0.13553800000000002,0.2326553921661481,0.058012969841907694
308,II-VI,M_i_A,V,CdTe,-0.658704,-0.24568465909260637,0.026990599752855043
309,II-VI,M_i_B,Sr,CdSe,-0.616125,-0.23335063092275118,0.026895876148034705
310,II-VI,M_i_B,V,CdTe,0.275885,-0.23796302976458214,0.025480734054946483
311,IV-IV,M_A,Na,GeSn,-0.333073,-0.4142550308751295,0.04673435372337754
312,II-VI,M_i_neut,Tc,CdTe,-0.500592,-0.28359440996328694,0.030661888255148786
313,IV-IV,M_A,Os,SiC,-1.2141680000000001,-1.308924143882456,0.052811891224338846
314,IV-IV,M_i_B,As,SiSn,-0.350625,-0.15951189772284338,0.03386738110762848
315,III-V,M_B,Hg,BSb,-1.1319290000000002,-0.705701889276595,0.0482944331114565
316,II-VI,M_i_neut,Pb,CdTe,-0.536068,-0.30245179201735983,0.03361246823774881
317,III-V,M_i_A,La,AlSb,0.282103,0.017478217857895228,0.07569632325424622
318,II-VI,M_i_A,N,CdTe,-0.745136,-0.4333170016067679,0.06365499460046156
319,II-VI,M_i_B,Sr,CdTe,-0.561947,-0.2573460130148625,0.025052308203761038
320,II-VI,M_B,Ge,CdSe,-0.553362,-0.6329512044070199,0.021251415360318254
321,II-VI,M_i_A,Ba,CdTe,-0.516524,-0.16431150866298752,0.028768657113013952
322,II-VI,M_i_neut,V,CdTe,0.167101,-0.2364105300137064,0.025749247439922483
323,IV-IV,M_B,I,SiGe,-0.306184,0.021709751924236787,0.06539496901715493
324,III-V,M_i_neut,Ru,AlAs,-0.45773100000000005,-0.609277998283415,0.02857383797836236
325,II-VI,M_A,Ba,ZnS,-0.9262799999999999,-0.9030977720992659,0.06528625999756252
326,II-VI,M_i_neut,Al,CdTe,0.797241,0.05301723087808714,0.040241138296874625
327,II-VI,M_i_A,Fe,CdTe,-0.603262,-0.3380264041471066,0.025410689784749668
328,III-V,M_i_A,Cl,AlAs,-0.72546,-0.5309819705026141,0.05072765083356712
329,II-VI,M_i_B,Be,ZnTe,-0.695597,-0.7795181593972617,0.03412708295034698
330,II-VI,M_B,Zn,ZnTe,-0.764949,-0.9403107373901254,0.02983365203536207
331,III-V,M_B,O,AlAs,-0.980612,-0.7995786087622463,0.0638174882123529
332,II-VI,M_i_A,S,CdS,-0.590583,-0.3217354700849787,0.04203252153788299
333,II-VI,M_i_A,Bi,CdTe,0.568032,-0.056814419146111586,0.04023275400565275
334,IV-IV,M_i_neut,Tl,SiSn,-0.626814,-0.5020357784931584,0.03655902892716138
335,III-V,M_i_A,Ir,GaSb,-0.50634,-0.4967994088294926,0.0318504080344728
336,II-VI,M_A,Bi,ZnS,-1.073561,-0.8489645008390305,0.05410395085570119
337,IV-IV,M_i_B,K,SiGe,-0.739625,-0.47753683566335886,0.04116001214506452
338,II-VI,M_i_neut,Be,CdTe,-0.6348600000000001,-0.6728399677424598,0.03385411704337702
339,IV-IV,M_i_B,Hf,GeSn,0.0121,-0.0026284328401558433,0.043788323444111495
340,IV-IV,M_i_A,Zr,SiGe,-0.165908,-0.13823315203628345,0.02971027620628123
341,IV-IV,M_i_neut,As,Si,-0.851784,-0.25474477142225077,0.031907674384087675
342,III-V,M_i_A,Rh,AlP,-0.47722,-0.5645320367957476,0.02539454635073088
343,III-V,M_i_A,Tc,GaAs,-0.589576,-0.432393295522879,0.028838748338880487
344,II-VI,M_i_B,Fe,CdTe,-0.22475,-0.3210014732148472,0.023428934548657365
345,III-V,M_B,Tl,AlAs,0.046301999999999996,0.12854264114675193,0.08973490314576994
346,II-VI,M_A,S,CdS,-0.827609,-0.5538036205326389,0.03982349159206925
347,II-VI,M_B,Ga,CdTe,0.15958,-0.5010837577108369,0.023854812211208606
348,IV-IV,M_i_B,V,SiC,-0.00018899999999999999,-0.40857731519002094,0.030574070770458036
349,IV-IV,M_A,O,Si,-0.9650860000000001,-1.0703739786558892,0.05644595928115172
350,IV-IV,M_i_neut,K,SiSn,-0.5808810000000001,-0.5351422443045369,0.038454201387142325
351,II-VI,M_B,Cu,CdTe,-0.797656,-0.7502214369825235,0.03238481073197568
352,II-VI,M_B,Cd,CdTe,-0.653399,-0.7056842771392698,0.02691299207051503
353,II-VI,M_B,In,CdTe,0.22801,-0.4052586679643032,0.03008880817237655
354,II-VI,M_i_neut,Bi,CdTe,-0.575055,-0.04214649332926179,0.04794175752075043
355,III-V,M_A,Cr,BSb,-1.6419689999999998,-1.254114856869386,0.06673392957308856
356,II-VI,M_i_A,Be,CdTe,-0.663311,-0.6715669726443929,0.030682214011098632
357,II-VI,M_i_B,Pb,CdTe,-0.54252,-0.28776904828448496,0.03507561480569128
358,IV-IV,M_i_A,Tc,SiSn,-0.5418310000000001,-0.8099746136322012,0.0356701317997432
359,II-VI,M_i_A,Co,CdTe,-0.686707,-0.5106422660278129,0.03480594201160893
360,IV-IV,M_i_B,Ge,SiGe,-0.532626,-0.5243267200042199,0.025382595640312026
361,III-V,M_i_A,W,AlSb,-0.43149799999999994,-0.46839889037635485,0.05848414315472066
362,II-VI,M_A,N,CdTe,-1.022504,-1.0371312305319336,0.03792970105149603
363,II-VI,M_i_B,Pd,ZnS,-1.022448,-0.7519670664525272,0.03458662149992326
364,II-VI,M_i_neut,S,CdS,-0.677763,-0.32907450893151824,0.03824854596178327
365,II-VI,M_i_neut,Rb,CdTe,-0.5397069999999999,-0.6533804239364203,0.04372077430848645
366,II-VI,M_A,O,CdTe,-0.821305,-1.001386243862225,0.0376867392973499
367,II-VI,M_i_B,Sn,CdTe,-0.564447,-0.17126584105848397,0.03353528407627303
368,II-VI,M_i_B,Co,CdTe,-0.683261,-0.5011075141027209,0.03263432955943859
369,II-VI,M_i_neut,Sn,CdTe,-0.608499,-0.18370304145181443,0.03026135536561857
370,II-VI,M_B,Pb,CdTe,-0.368834,-0.2609643954119293,0.04153958694162939
371,IV-IV,M_i_neut,Na,Ge,-0.626467,-0.4887662733545121,0.039492267279863845
372,II-VI,M_i_A,Cl,ZnSe,-0.8860020000000001,-0.8128355626765549,0.028809195456491236
373,II-VI,M_A,La,ZnO,-1.276055,-0.4174913804950994,0.05968699996072712
374,II-VI,M_i_B,P,CdTe,0.40541,-0.32320012889130395,0.024260713690191674
375,III-V,M_i_neut,Y,InSb,0.148198,0.38393587860990597,0.03987783290226065
376,II-VI,M_i_neut,Cs,CdTe,-0.5399609999999999,-0.29548625078476776,0.05711731010323813
377,II-VI,M_i_neut,Ir,CdTe,-0.17461300000000002,-0.20956067844445725,0.032619882631614375
378,III-V,M_i_neut,Ba,InAs,-0.336225,-0.03591308758817983,0.03287292393777088
379,II-VI,M_i_A,Cs,CdTe,-0.5612560000000001,-0.31479480009165267,0.05777491009763051
380,IV-IV,M_A,Be,SnC,-1.175298,-1.3260551583400997,0.0681998708959663
381,III-V,M_A,Rb,InP,-0.462945,-0.13290101698881615,0.06207518363587088
382,IV-IV,M_i_neut,Rb,GeSn,-0.263549,-0.6770596883660421,0.04115411042935143
383,IV-IV,M_i_B,Zr,GeSn,-0.040132,-0.04933592976217849,0.03242680282445341
384,III-V,M_B,Pd,AlP,-0.9958889999999999,-0.8544373814794584,0.043424658038121816
385,II-VI,M_i_B,Si,CdTe,-0.648179,-0.6588188960967831,0.044392076115710714
386,II-VI,M_i_A,P,ZnTe,-0.12340699999999999,-0.4477690267523234,0.02889150089565682
387,II-VI,M_A,W,CdTe,-0.51939,-0.351219803494571,0.03079818247561186
388,II-VI,M_i_A,Si,CdTe,-0.637524,-0.6730869715262667,0.044933501183639285
389,II-VI,M_B,Tl,CdTe,0.45312700000000006,0.07647893927415084,0.08112649451725405
390,IV-IV,M_i_A,Mo,SiSn,-0.380424,-0.6982272719006593,0.03189771538498356
391,II-VI,M_i_neut,Hf,CdTe,0.974356,0.3687199663820689,0.029805917364281027
392,II-VI,M_i_B,Ca,CdTe,-0.563718,-0.3018163547417659,0.027053102918978656
393,II-VI,M_A,Hf,ZnTe,-0.748131,-0.5142342329085825,0.035753496860144666
394,II-VI,M_i_neut,Mg,CdTe,-0.5900989999999999,-0.6114651110187621,0.029329204666508964
395,II-VI,M_i_B,I,CdTe,-0.508323,-0.49948120196437634,0.032559893724931316
396,II-VI,M_A,Re,CdTe,-0.370303,-0.28480495938263173,0.03918952719605163
397,IV-IV,M_i_neut,Ru,SiSn,-0.645311,-0.6606445619068049,0.0384210250146941
398,IV-IV,M_i_A,Sn,Ge,-0.327513,-0.33382833719367,0.02649223478320094
399,II-VI,M_i_A,Sr,CdTe,-0.562824,-0.27682143447714525,0.026566392793206432
400,II-VI,M_i_B,O,CdTe,-0.7297520000000001,-0.6450751567713464,0.033163798604781546
401,IV-IV,M_B,Cl,GeSn,-0.29073499999999997,-0.3335017376726145,0.05572841207528113
402,II-VI,M_i_neut,In,CdTe,-0.196731,-0.11374737137977382,0.035909201759337955
403,II-VI,M_i_neut,P,CdSe,-0.590071,-0.3667692609755171,0.026323079522254628
404,II-VI,M_i_B,Be,CdTe,-0.6189520000000001,-0.6758504020418061,0.033425036734015846
405,II-VI,M_i_neut,Fe,CdTe,-0.737855,-0.328921248016348,0.02564728575718348
406,IV-IV,M_A,Sr,GeSn,-0.18818,-0.46383457851309373,0.04728610892942729
407,II-VI,M_i_neut,F,ZnO,-1.450012,-1.5688777825817404,0.052629558847657104
408,II-VI,M_A,F,CdTe,-0.804534,-0.8792460163492712,0.05464462845479333
409,IV-IV,M_i_A,Mo,Sn,-0.535326,-0.3709630617971828,0.027939926474815278
410,IV-IV,M_A,Co,SiGe,-0.9063459999999999,-0.9927431101212949,0.041593145289931625
411,II-VI,M_i_neut,Li,CdS,-0.795733,-0.45584410744795456,0.036061177618329665
412,IV-IV,M_i_neut,Si,SiGe,-0.566704,-0.46756106536014885,0.03147292161376169
413,II-VI,M_i_A,Mn,CdTe,-0.651566,-0.7007028610590211,0.02456136183499391
414,IV-IV,M_A,Hf,SiGe,-0.845469,-0.8121986362196697,0.03864644344626152
415,II-VI,M_i_A,Hf,CdTe,0.505779,0.3373088530511777,0.03509635516225229
416,III-V,M_B,Li,InAs,-0.15850999999999998,-0.4414807743972993,0.050318144621383405
417,II-VI,M_i_neut,Si,CdTe,-0.29720100000000005,-0.6559462066842204,0.04120977656440414
418,IV-IV,M_i_A,Cl,Si,-0.749659,-0.5833808089255306,0.04689992841454871
419,II-VI,M_i_A,Ni,CdTe,-0.631207,-0.635980481626355,0.020045904286196337
420,II-VI,M_i_B,Al,CdTe,0.584505,0.0595854478797597,0.040592554259949926
421,II-VI,M_i_A,Pb,CdTe,-0.552423,-0.330394769372898,0.029699480523127406
422,IV-IV,M_A,Ca,SiGe,-0.610117,-0.6107831564375573,0.04165815196728931
423,III-V,M_i_A,Zr,InSb,-0.003783,0.21747659512231082,0.04015878972497935
424,IV-IV,M_i_A,Tc,SiGe,-0.640204,-0.7722361980846941,0.03648524342595444
425,II-VI,M_i_B,Te,CdTe,0.059516,-0.3253090914322779,0.02924937997669876
426,II-VI,M_i_A,Sn,CdTe,-0.580408,-0.19957278089418085,0.031635284129227996
427,IV-IV,M_i_neut,I,Sn,-0.27331500000000003,-0.2726876728500901,0.0437175876009187
428,II-VI,M_i_B,As,CdTe,0.38306799999999996,-0.11903326198764545,0.024309757086381976
429,IV-IV,M_i_neut,Hg,SiGe,-0.516131,-0.5850060292246191,0.03480416327077194
430,III-V,M_i_B,Pt,GaAs,-0.656626,-0.49770883912556646,0.031157424489316566
431,II-VI,M_i_B,S,CdTe,-0.41313999999999995,-0.31385307875267604,0.033197652014251254
432,II-VI,M_i_B,Cl,CdSe,-0.6803239999999999,-0.6772545562563203,0.02550453739017333
433,III-V,M_i_neut,Na,AlSb,-0.651463,-0.7058500861878276,0.05305867249147266
434,II-VI,M_i_A,Al,CdTe,-0.5127430000000001,0.037415015056798596,0.041592982319850244
435,II-VI,M_i_neut,Co,CdTe,-0.647594,-0.5059147252758983,0.03070120482865727
436,II-VI,M_i_neut,Hg,ZnSe,-0.784034,-0.6835923675548724,0.03229436041790843
437,II-VI,M_i_A,Ca,CdTe,-0.590208,-0.3097049483935026,0.024150804250389093
438,II-VI,M_B,Pt,CdTe,-0.809181,-0.6751692527821513,0.04134100836744937
439,II-VI,M_i_B,Mg,CdO,-0.846852,-0.7837517194078163,0.05151689588387999
440,II-VI,M_i_A,Mg,CdTe,-0.644104,-0.6127404450557649,0.028917750790621612
441,II-VI,M_i_A,Cr,CdTe,-0.609548,-0.2371565938792901,0.02457905733292615
442,II-VI,M_B,Sn,CdTe,-0.5095529999999999,-0.6686238226499318,0.027817916323240648
443,II-VI,M_A,Os,ZnTe,-0.8320649999999999,-0.7560030184452915,0.03154435565534369
444,II-VI,M_i_A,P,CdTe,0.047741000000000006,-0.33665354197677677,0.025742373123957385
445,II-VI,M_i_B,Se,CdTe,-0.102091,-0.35406286583278507,0.025655319378866052
446,II-VI,M_i_B,Rb,CdTe,-0.5827720000000001,-0.646230871090987,0.047360655641405305
447,II-VI,M_A,Mo,ZnTe,-0.83605,-0.7107056635510112,0.05141329692914806
448,II-VI,M_i_A,Pt,CdTe,-0.61795,-0.2926409724659614,0.029183346112260283
449,II-VI,M_i_B,Ge,CdTe,-0.610977,-0.2946841589562853,0.034372806983622474
450,II-VI,M_A,Ru,CdSe,-0.787199,-0.7092988389872671,0.03568898818460641
451,III-V,M_B,Ru,GaSb,-0.822783,-0.8796671833080779,0.03440092079720329
452,II-VI,M_i_neut,Cd,CdSe,-0.6642279999999999,-0.5729794172225476,0.01839815830345831
453,II-VI,M_i_neut,I,CdTe,-0.307867,-0.5383695721359968,0.03148811707149013
454,II-VI,M_i_A,Ge,CdTe,-0.660226,-0.31811640456868073,0.033734230999534744
455,II-VI,M_B,Si,CdTe,-0.769999,-0.7705125323395705,0.030902595054368175
456,II-VI,M_i_neut,Cr,CdTe,-0.603179,-0.2334657682920093,0.023231428856856817
457,II-VI,M_i_B,Se,CdSe,-0.024571,-0.3948724762108915,0.02681040230578686
458,IV-IV,M_i_neut,Ru,GeSn,-0.3845,-0.5576474115047387,0.031322538299477
459,IV-IV,M_A,Y,Ge,-0.507452,-0.2772643620177787,0.06021267989956429
460,II-VI,M_i_A,I,CdTe,-0.564376,-0.5621585932372396,0.03144889230898921
461,II-VI,M_A,Ru,ZnSe,-1.048938,-0.8422582861147063,0.050109792651422645
462,II-VI,M_i_neut,Ge,CdTe,-0.6252800000000001,-0.3170342764825289,0.030982817513935893
463,II-VI,M_B,Pd,CdTe,-0.850418,-0.7602700685032343,0.027358420817091448
464,II-VI,M_A,Os,CdTe,-0.782166,-0.5107899961843054,0.031415146084497976
465,II-VI,M_A,Mo,CdTe,-0.7106939999999999,-0.5365966679771603,0.034041603988239064
466,II-VI,M_i_neut,Ga,CdTe,0.245968,-0.15477227713970237,0.03430253169405066
467,II-VI,M_i_neut,P,CdTe,-0.724735,-0.34045843281402466,0.023807815711056755
468,III-V,M_A,Ta,AlAs,-0.818447,-0.6603768378520657,0.050740957819407004
469,II-VI,M_i_B,Mg,CdTe,-0.636239,-0.6065745977984441,0.027352906394267577
470,II-VI,M_B,Hg,CdTe,-0.641781,-0.5068991762165469,0.04005012414585095
471,II-VI,M_i_neut,Mn,CdTe,-0.714974,-0.6946663462011612,0.025275966437080823
472,II-VI,M_i_B,Mn,CdTe,-0.669408,-0.6925044995111498,0.021967705597527382
473,III-V,M_i_neut,Se,GaSb,-0.36639299999999997,-0.44310161457553593,0.02525902690187649
474,II-VI,M_A,Cl,CdTe,-0.7062689999999999,-0.7958353803951541,0.029673285955726027
475,II-VI,M_i_neut,K,CdTe,-0.6058899999999999,-0.4188735887301795,0.03848106778419382
476,II-VI,M_i_neut,Tl,ZnTe,-0.670194,-0.5536011820852547,0.0335592848784656
477,II-VI,M_B,Ge,CdTe,-0.660709,-0.7962730036547823,0.019174393739842407
478,II-VI,M_A,Nb,CdTe,-0.19204300000000002,-0.4510121293266403,0.031923319232019
479,IV-IV,M_i_B,Pt,SiSn,-0.690157,-0.5638254739280788,0.03875582609193134
480,II-VI,M_i_B,Cr,CdTe,-0.45110200000000006,-0.22990385075413858,0.026441910019394176
481,II-VI,M_i_neut,Tl,CdTe,-0.513126,-0.41705419511621467,0.035619949584959065
482,II-VI,M_i_A,Te,CdTe,-0.109056,-0.3707866728558709,0.027577086975594918
483,II-VI,M_A,Ru,CdTe,-0.857583,-0.7641834347042504,0.03667968077409687
484,II-VI,M_i_A,O,ZnO,-1.322406,-1.2752346792598321,0.039163956684781995
485,IV-IV,M_A,Hf,Ge,-0.72677,-0.6545314044118079,0.04264100850891897
486,II-VI,M_i_A,As,CdTe,0.185388,-0.15183427564045265,0.03170401810417521
487,II-VI,M_B,Ag,CdTe,-0.77875,-0.583329280068311,0.03726587098238509
488,II-VI,M_i_B,Ni,CdTe,-0.6011479999999999,-0.6136503838252729,0.021912623620622098
489,II-VI,M_i_B,Au,ZnSe,-0.8952709999999999,-0.7809546578106742,0.03714973758286484
490,II-VI,M_i_neut,O,CdO,-0.444679,-1.1307033644982873,0.034507614584680046
491,II-VI,M_i_B,Pt,CdTe,-0.591069,-0.2733516585724665,0.025571027624675176
492,II-VI,M_A,Zr,CdTe,-0.750581,-0.3858007242436276,0.032367979789544504
493,II-VI,M_i_neut,Co,CdSe,-0.704282,-0.5135665043979406,0.026945208316287036
494,IV-IV,M_B,Ca,SiSn,-0.699819,-0.8127390471454643,0.042028667612637786
495,II-VI,M_i_neut,Zn,CdTe,-0.633899,-0.6324553741418301,0.01823797493302183
496,IV-IV,M_i_A,W,Si,-0.517744,-0.5142948153669791,0.030922106255066806
497,II-VI,M_A,S,CdTe,-0.7075600000000001,-0.6466821645305313,0.03200099609893947
498,IV-IV,M_i_A,Sr,SiSn,-0.457108,-0.5128132907228691,0.030327706054723375
499,III-V,M_i_neut,Sc,GaAs,0.276607,0.375872474309196,0.06443989262768093
500,II-VI,M_i_B,In,CdTe,0.090272,-0.096426776498121,0.032604694010058256
501,IV-IV,M_i_neut,Tl,GeSn,0.359298,-0.4105089651118101,0.030763048546057315
502,II-VI,M_i_neut,Cd,CdTe,-0.642526,-0.5345578047106975,0.018894114099340865
503,II-VI,M_i_B,Ti,ZnTe,0.16333,-0.07496967712679961,0.03029991753339084
504,II-VI,M_A,Br,CdTe,-0.67305,-0.7115831782559641,0.031954637164396484
505,II-VI,M_i_B,Cd,CdSe,-0.645774,-0.5600718688917478,0.01613113613360917
506,IV-IV,M_A,Li,Si,-0.7022729999999999,-0.6314149109230336,0.06304872290188969
507,II-VI,M_A,Sn,ZnS,-1.1204,-0.8693410620509379,0.03690293048038747
508,III-V,M_B,Au,BAs,-1.297636,-1.180674407022878,0.03722986059708179
509,III-V,M_i_A,O,InSb,-0.6584180000000001,-0.471005330346354,0.04860883303572469
510,IV-IV,M_i_neut,Fe,SiC,-1.369632,-0.5854922213288525,0.034150143225374234
511,II-VI,M_B,Ge,ZnTe,-0.821415,-0.9107702467448767,0.023077551130243217
512,II-VI,M_i_neut,O,CdTe,-0.797347,-0.6481436448217069,0.03435816071776549
513,II-VI,M_i_A,Cd,CdSe,-0.6477430000000001,-0.5811628521492352,0.01878368017656498
514,II-VI,M_i_A,Au,ZnSe,-0.852733,-0.8100713832007639,0.03444657793777827
515,II-VI,M_i_neut,Te,CdTe,-0.558366,-0.3584943095644946,0.026038790233506914
516,II-VI,M_i_B,Br,CdTe,-0.611649,-0.4316239761524045,0.03365874429815539
517,II-VI,M_i_A,S,CdTe,-0.693032,-0.33218722054388045,0.03077514869742237
518,II-VI,M_i_neut,As,CdTe,-0.561008,-0.1481073558742027,0.030693906581813077
519,IV-IV,M_A,Os,GeSn,-0.605306,-0.9087204687249969,0.05185149327461652
520,IV-IV,M_i_neut,K,GeSn,-0.34037399999999995,-0.459774973522051,0.04671862965798501
521,II-VI,M_A,I,CdTe,-0.9802,-0.7424119193987788,0.028749568194741903
522,II-VI,M_i_A,Se,CdTe,-0.513231,-0.39305253807864726,0.024527055678170005
523,II-VI,M_i_A,Se,CdSe,-0.346792,-0.4209782856333694,0.029602960215990414
524,III-V,M_i_A,Rb,GaSb,-0.48044899999999996,-0.6194002391256545,0.047802293312551425
525,II-VI,M_i_A,O,CdTe,-0.774099,-0.6507630560832572,0.035145512866457285
526,IV-IV,M_B,Y,SiSn,-0.747868,-0.6585499411004732,0.06014085656798148
527,II-VI,M_i_A,Rb,CdTe,-0.6059220000000001,-0.668338521684322,0.04560127157472608
528,II-VI,M_A,Ir,CdTe,-0.569721,-0.6516883730614318,0.03131337915315185
529,IV-IV,M_A,Rb,Sn,-0.316118,0.03994923497213748,0.07492818478913196
530,II-VI,M_A,B,CdO,-1.225014,-0.9963348627319615,0.0585993239341819
531,II-VI,M_i_neut,S,CdTe,-0.613559,-0.3332805004036733,0.030056289094615735
532,IV-IV,M_i_A,K,Ge,-0.580873,-0.39796818987674093,0.03256127068396325
533,IV-IV,M_i_B,Co,GeSn,-0.446967,-0.5644725550862256,0.028441496584963307
534,III-V,M_B,V,BP,-1.434585,-1.1702413760516288,0.048921585265179486
535,II-VI,M_B,N,CdTe,-0.944026,-0.9886850199913081,0.050477754966147065
536,III-V,M_A,Hf,AlP,-0.9735729999999999,-0.7432810761064483,0.05511136933840163
537,II-VI,M_i_neut,Se,CdSe,-0.6279060000000001,-0.4176171955258378,0.028469233761608596
538,II-VI,M_i_neut,Se,CdTe,-0.530748,-0.3856764488742206,0.027362110628696493
539,II-VI,M_A,Se,CdS,-0.7991510000000001,-0.6326790808119027,0.031483616633079345
540,II-VI,M_i_A,In,CdTe,-0.610783,-0.1297229716611113,0.03547103316163751
541,IV-IV,M_i_neut,Ag,Si,-0.747624,-0.7219634234470277,0.024051094514295383
542,II-VI,M_B,Ni,ZnSe,-1.035896,-0.8930977805292818,0.04396900828497197
543,II-VI,M_i_B,Zn,CdTe,-0.633821,-0.6147297673390975,0.021773557245936978
544,III-V,M_i_A,Cu,BAs,-1.2596049999999999,-1.1079444357408783,0.03406560349807273
545,II-VI,M_i_B,Cd,CdTe,-0.596073,-0.514010947644871,0.015793194573487632
546,IV-IV,M_i_A,P,GeSn,-0.294693,-0.3885582339870856,0.03850479420258403
547,IV-IV,M_A,Ga,GeC,-1.456408,-1.2559658570967858,0.08186738426549876
548,III-V,M_i_neut,Ti,GaP,0.21376900000000001,-0.030006749999325323,0.03517260912674746
549,IV-IV,M_i_B,In,SiSn,-0.534084,-0.2710713409934823,0.04031170688112196
550,III-V,M_i_B,Pt,InSb,-0.45328900000000005,-0.299289529842414,0.03574473957853927
551,II-VI,M_i_neut,Ni,CdTe,-0.672513,-0.6275814320409002,0.0204980772391427
552,II-VI,M_A,Se,CdTe,-0.721934,-0.6643057394902587,0.01905033276919481
553,III-V,M_A,Cd,BSb,-0.5673520000000001,-0.8249823706479417,0.06903033380320624
554,II-VI,M_i_B,Ga,CdTe,0.009437000000000001,-0.13793701806740327,0.035334898715367026
555,II-VI,M_i_B,K,CdTe,-0.626351,-0.4180665135983802,0.03432514306162466
556,IV-IV,M_B,Li,SiSn,-0.874217,-0.7498036018036902,0.053568604462945583
557,II-VI,M_i_B,Cl,CdTe,-0.654626,-0.5385540057171694,0.025234366747578514
558,III-V,M_i_A,Pb,InAs,-0.332306,-0.2758925751522594,0.03360767204404946
559,II-VI,M_B,Au,CdTe,-0.7761100000000001,-0.6585947549726237,0.04268956863749554
560,II-VI,M_i_B,Tl,CdTe,-0.542371,-0.4052824818032639,0.035045801698710445
561,II-VI,M_i_A,Cu,CdTe,-0.738958,-0.6175925978205186,0.024013705938067984
562,III-V,M_A,Hf,GaAs,-0.832153,-0.49276813772364747,0.03672684381532798
563,II-VI,M_i_A,Zn,CdTe,-0.655457,-0.6422003289060884,0.02307679173281195
564,IV-IV,M_i_neut,Sc,SiSn,-0.077059,0.20475050535057857,0.057474305232554174
565,II-VI,M_i_neut,Pt,CdTe,-0.577491,-0.2729386900397926,0.02873618519545014
566,III-V,M_B,Cu,GaP,-0.8254370000000001,-0.8255612942030991,0.03363827107192231
567,II-VI,M_A,La,CdTe,-0.709002,-0.4015005216655945,0.04205169191618779
568,IV-IV,M_i_A,Be,SiGe,-0.59439,-0.9348170117022505,0.02669248869494859
569,IV-IV,M_i_A,Mg,SiGe,-0.553037,-0.8253087225606788,0.02972920158225239
570,II-VI,M_i_A,Cd,CdTe,-0.623599,-0.5479757293735651,0.017953212446428616
571,II-VI,M_B,Bi,CdTe,-0.679199,-0.26617807786283637,0.04832398076112105
572,II-VI,M_A,Pt,ZnSe,-0.907343,-1.06601370251721,0.03779810233204819
573,II-VI,M_i_A,Ga,CdTe,-0.698313,-0.1692489512988317,0.03219785784543807
574,II-VI,M_i_neut,Pt,ZnTe,-0.74552,-0.42320155062583564,0.025316195053518807
575,II-VI,M_A,B,CdTe,-0.948893,-1.1116168424204556,0.049308981571706836
576,II-VI,M_i_A,Br,CdTe,-0.662561,-0.4714078112362758,0.0327714634435062
577,II-VI,M_i_neut,Br,CdTe,-0.6210479999999999,-0.4604173634816909,0.03389258356978318
578,IV-IV,M_i_B,Cr,SiC,-0.480799,-0.41912129271251963,0.03863797731943731
579,II-VI,M_i_A,Ni,CdO,-0.843116,-0.7233486511614092,0.03779771093487761
580,III-V,M_i_neut,Se,InSb,-0.367514,-0.2886778924813107,0.03133952861435149
581,IV-IV,M_i_A,Be,Si,-0.626434,-0.9521699121743691,0.03308571480686244
582,II-VI,M_i_neut,Cl,CdTe,-0.654257,-0.5479709492677527,0.027352101434084907
583,II-VI,M_A,Rh,CdTe,-0.708125,-0.8627821899620537,0.031018825737504887
584,IV-IV,M_i_B,Al,SiSn,-0.559754,-0.15033997415478978,0.03327043537568136
585,III-V,M_B,Se,BP,-1.436297,-0.8519971406776314,0.04796132138048311
586,III-V,M_i_neut,F,AlSb,0.981406,-0.3885484669938844,0.041048272966878935
587,IV-IV,M_i_neut,Rh,Sn,-0.571364,-0.38836955660869565,0.03170246318278584
588,IV-IV,M_B,Y,GeSn,-0.519092,-0.5819647597615637,0.06140857231392482
589,III-V,M_i_neut,Zn,GaAs,-0.600911,-0.713130946642021,0.024230949719490552
590,II-VI,M_i_A,K,CdSe,-0.636563,-0.38767455850098786,0.03666238037809844
591,IV-IV,M_i_A,Si,Sn,-0.34765300000000005,-0.5500269108126907,0.10793698561911802
592,II-VI,M_A,B,ZnSe,-1.192503,-1.2739715752665621,0.05536116910737707
593,IV-IV,M_i_neut,Bi,Sn,-0.44559,0.047280443869409834,0.049218105467235776
594,III-V,M_B,Zn,InAs,-0.120678,-0.6047726176706133,0.026337143524990392
595,II-VI,M_i_neut,Hg,CdTe,-0.592819,-0.4907967281734325,0.03835253593294975
596,IV-IV,M_i_neut,Sn,Sn,-0.373109,-0.1598723034831037,0.028956474893140422
597,IV-IV,M_i_A,Co,Sn,-0.528615,-0.41963862829314885,0.03792228590919833
598,III-V,M_B,F,InP,-0.5761069999999999,-0.8431028305561672,0.07015426673605435
599,II-VI,M_A,Se,CdSe,-0.759981,-0.6753655991934823,0.020391110563084278
600,II-VI,M_A,Cs,CdTe,-0.42688999999999994,-0.5987725012066418,0.05738060120629943
601,II-VI,M_A,Tc,CdTe,-0.540808,-0.5703976072080472,0.030967439650858217
602,III-V,M_i_A,Li,InN,-0.805227,-0.5807240353273613,0.061687625948926496
