,Type,Site,Impurity,AB,(+3/+2)_DFT,train_mean,train_std
303,II-VI,M_i_neut,Cd,CdO,-0.793917,-0.7948933398240345,0.030609934628738275
304,II-VI,M_A,Sb,CdTe,-0.695925,-0.759854786208469,0.03296960341490633
305,II-VI,M_i_neut,N,CdTe,-0.054029999999999995,-0.5068577316136882,0.07169440633321345
306,II-VI,M_i_B,Hf,CdTe,1.13315,0.47119206257763685,0.02836407958015538
307,III-V,M_i_B,La,GaSb,0.13553800000000002,0.28778956416147977,0.052247186292354614
308,II-VI,M_i_A,V,CdTe,-0.658704,-0.22546725105235418,0.025308660615204023
309,II-VI,M_i_B,Sr,CdSe,-0.616125,-0.23016400277529706,0.026364209738105264
310,II-VI,M_i_B,V,CdTe,0.275885,-0.2091066591427042,0.024482412384048916
311,IV-IV,M_A,Na,GeSn,-0.333073,-0.37261417918297784,0.04781591394553566
312,II-VI,M_i_neut,Tc,CdTe,-0.500592,-0.30106171857759667,0.029226173867462943
313,IV-IV,M_A,Os,SiC,-1.2141680000000001,-1.494273410877536,0.045406765635519764
314,IV-IV,M_i_B,As,SiSn,-0.350625,-0.1332159871445307,0.031645662782849804
315,III-V,M_B,Hg,BSb,-1.1319290000000002,-0.7768273038018343,0.04739664774482141
316,II-VI,M_i_neut,Pb,CdTe,-0.536068,-0.29183047986376,0.028188185250614062
317,III-V,M_i_A,La,AlSb,0.282103,0.046861674500846814,0.06716545149899851
318,II-VI,M_i_A,N,CdTe,-0.745136,-0.5203076767160217,0.06349950261816999
319,II-VI,M_i_B,Sr,CdTe,-0.561947,-0.2608493974920936,0.023275058128917208
320,II-VI,M_B,Ge,CdSe,-0.553362,-0.6297667830495647,0.019399655134169445
321,II-VI,M_i_A,Ba,CdTe,-0.516524,-0.18452165689505212,0.02842996085193843
322,II-VI,M_i_neut,V,CdTe,0.167101,-0.21431000595329044,0.02455364353175348
323,IV-IV,M_B,I,SiGe,-0.306184,0.0071363814475244565,0.05350567972095057
324,III-V,M_i_neut,Ru,AlAs,-0.45773100000000005,-0.6457339033013678,0.025971616045392706
325,II-VI,M_A,Ba,ZnS,-0.9262799999999999,-0.9787629053074127,0.06204285771976094
326,II-VI,M_i_neut,Al,CdTe,0.797241,0.1427216563886257,0.03810271205096178
327,II-VI,M_i_A,Fe,CdTe,-0.603262,-0.3793160999543341,0.02355971947271527
328,III-V,M_i_A,Cl,AlAs,-0.72546,-0.4863684378143975,0.041344463113905425
329,II-VI,M_i_B,Be,ZnTe,-0.695597,-0.8324661112898667,0.03711768060037208
330,II-VI,M_B,Zn,ZnTe,-0.764949,-0.9659127126492149,0.032155038039152435
331,III-V,M_B,O,AlAs,-0.980612,-0.7675881283388378,0.05624911226597586
332,II-VI,M_i_A,S,CdS,-0.590583,-0.3337978753124176,0.03960073675872792
333,II-VI,M_i_A,Bi,CdTe,0.568032,-0.06584977253542797,0.03401244320642848
334,IV-IV,M_i_neut,Tl,SiSn,-0.626814,-0.557130537462293,0.035710662235887876
335,III-V,M_i_A,Ir,GaSb,-0.50634,-0.46227580046713757,0.026450776858910126
336,II-VI,M_A,Bi,ZnS,-1.073561,-0.9483388354809072,0.05355027482991703
337,IV-IV,M_i_B,K,SiGe,-0.739625,-0.547149065679615,0.039079682786249965
338,II-VI,M_i_neut,Be,CdTe,-0.6348600000000001,-0.7211214931567803,0.03607900268233838
339,IV-IV,M_i_B,Hf,GeSn,0.0121,0.07123386266042979,0.035647064340786606
340,IV-IV,M_i_A,Zr,SiGe,-0.165908,-0.12917376294099187,0.025636099838171014
341,IV-IV,M_i_neut,As,Si,-0.851784,-0.24550036179589102,0.031097078813840707
342,III-V,M_i_A,Rh,AlP,-0.47722,-0.5979395657677373,0.02400223439236988
343,III-V,M_i_A,Tc,GaAs,-0.589576,-0.4566583016577729,0.033255982984647985
344,II-VI,M_i_B,Fe,CdTe,-0.22475,-0.3539469453255937,0.02251151059956807
345,III-V,M_B,Tl,AlAs,0.046301999999999996,0.08996649795009044,0.07452174746405453
346,II-VI,M_A,S,CdS,-0.827609,-0.5713515227513549,0.03229329014224332
347,II-VI,M_B,Ga,CdTe,0.15958,-0.5089518065410711,0.02281947462786712
348,IV-IV,M_i_B,V,SiC,-0.00018899999999999999,-0.38694292907279537,0.025269852847013052
349,IV-IV,M_A,O,Si,-0.9650860000000001,-1.0377753824927236,0.04701440865958755
350,IV-IV,M_i_neut,K,SiSn,-0.5808810000000001,-0.6115641907757159,0.039674241605495104
351,II-VI,M_B,Cu,CdTe,-0.797656,-0.8003520430188551,0.026519313117236425
352,II-VI,M_B,Cd,CdTe,-0.653399,-0.7196952342364764,0.02343593465826825
353,II-VI,M_B,In,CdTe,0.22801,-0.3837237447545207,0.029903443923909145
354,II-VI,M_i_neut,Bi,CdTe,-0.575055,-0.041768320189470215,0.03847650623615364
355,III-V,M_A,Cr,BSb,-1.6419689999999998,-1.326359266368834,0.05937417001933382
356,II-VI,M_i_A,Be,CdTe,-0.663311,-0.7176671826744452,0.03207647782493472
357,II-VI,M_i_B,Pb,CdTe,-0.54252,-0.25460079573033534,0.02844768650364497
358,IV-IV,M_i_A,Tc,SiSn,-0.5418310000000001,-0.8230252717986266,0.038730295178079285
359,II-VI,M_i_A,Co,CdTe,-0.686707,-0.5508880510935937,0.04044782704219676
360,IV-IV,M_i_B,Ge,SiGe,-0.532626,-0.5274101993610625,0.02264458460548846
361,III-V,M_i_A,W,AlSb,-0.43149799999999994,-0.5157162017123378,0.05028683628589975
362,II-VI,M_A,N,CdTe,-1.022504,-1.141857588048269,0.04101558463327794
363,II-VI,M_i_B,Pd,ZnS,-1.022448,-0.801162581421476,0.029737002594595136
364,II-VI,M_i_neut,S,CdS,-0.677763,-0.3400533300046491,0.03512389995730461
365,II-VI,M_i_neut,Rb,CdTe,-0.5397069999999999,-0.6506304238934055,0.04085695939319668
366,II-VI,M_A,O,CdTe,-0.821305,-1.035906041692615,0.03722066437257841
367,II-VI,M_i_B,Sn,CdTe,-0.564447,-0.14435269263272935,0.028105322920251183
368,II-VI,M_i_B,Co,CdTe,-0.683261,-0.5350227023786644,0.03457239641075975
369,II-VI,M_i_neut,Sn,CdTe,-0.608499,-0.16804238016069623,0.02625413284642346
370,II-VI,M_B,Pb,CdTe,-0.368834,-0.24151047166938583,0.03765994671582839
371,IV-IV,M_i_neut,Na,Ge,-0.626467,-0.5222183747887772,0.04790119344987937
372,II-VI,M_i_A,Cl,ZnSe,-0.8860020000000001,-0.8448289812426543,0.02872291860209288
373,II-VI,M_A,La,ZnO,-1.276055,-0.36619581656714406,0.052630094416236166
374,II-VI,M_i_B,P,CdTe,0.40541,-0.3621627552917549,0.02618168771869393
375,III-V,M_i_neut,Y,InSb,0.148198,0.3487543498025351,0.03918774219641521
376,II-VI,M_i_neut,Cs,CdTe,-0.5399609999999999,-0.3919385650789883,0.048731057142654965
377,II-VI,M_i_neut,Ir,CdTe,-0.17461300000000002,-0.12646082163461353,0.026238560469670123
378,III-V,M_i_neut,Ba,InAs,-0.336225,-0.06199007263935789,0.031760869555533984
379,II-VI,M_i_A,Cs,CdTe,-0.5612560000000001,-0.415001183665647,0.05017972215330322
380,IV-IV,M_A,Be,SnC,-1.175298,-1.3461069370079217,0.063383025633548
381,III-V,M_A,Rb,InP,-0.462945,-0.1387608852306991,0.056003591936215937
382,IV-IV,M_i_neut,Rb,GeSn,-0.263549,-0.712228395059103,0.03951356244351803
383,IV-IV,M_i_B,Zr,GeSn,-0.040132,-0.0040524339186189225,0.029662713368750426
384,III-V,M_B,Pd,AlP,-0.9958889999999999,-0.8890119717840974,0.0343625511915216
385,II-VI,M_i_B,Si,CdTe,-0.648179,-0.6833634736830534,0.04293541440009862
386,II-VI,M_i_A,P,ZnTe,-0.12340699999999999,-0.47931798875125836,0.03366538155456038
387,II-VI,M_A,W,CdTe,-0.51939,-0.3670384261121851,0.03070559590356256
388,II-VI,M_i_A,Si,CdTe,-0.637524,-0.7014294487906604,0.042242597225701506
389,II-VI,M_B,Tl,CdTe,0.45312700000000006,0.10647899520295048,0.07170674812312797
390,IV-IV,M_i_A,Mo,SiSn,-0.380424,-0.6601956237809506,0.03257345634169935
391,II-VI,M_i_neut,Hf,CdTe,0.974356,0.4546292335167855,0.02828112205243014
392,II-VI,M_i_B,Ca,CdTe,-0.563718,-0.22803479481617353,0.029880152374773424
393,II-VI,M_A,Hf,ZnTe,-0.748131,-0.5170630673793679,0.03554818560957587
394,II-VI,M_i_neut,Mg,CdTe,-0.5900989999999999,-0.6299023405078176,0.027499173201922685
395,II-VI,M_i_B,I,CdTe,-0.508323,-0.5142973542965148,0.02931154173973786
396,II-VI,M_A,Re,CdTe,-0.370303,-0.3544177475436153,0.037028338057551735
397,IV-IV,M_i_neut,Ru,SiSn,-0.645311,-0.7042714893930597,0.02954109631155723
398,IV-IV,M_i_A,Sn,Ge,-0.327513,-0.33875801933733146,0.02316734042147849
399,II-VI,M_i_A,Sr,CdTe,-0.562824,-0.2938514053488606,0.025344879895471108
400,II-VI,M_i_B,O,CdTe,-0.7297520000000001,-0.6593350450490089,0.033874129537180137
401,IV-IV,M_B,Cl,GeSn,-0.29073499999999997,-0.37516142823170695,0.04628467458128838
402,II-VI,M_i_neut,In,CdTe,-0.196731,-0.15052466935759617,0.03108920113129812
403,II-VI,M_i_neut,P,CdSe,-0.590071,-0.3990042510623575,0.02796313322455099
404,II-VI,M_i_B,Be,CdTe,-0.6189520000000001,-0.7207989820345055,0.03416049653268089
405,II-VI,M_i_neut,Fe,CdTe,-0.737855,-0.36777783290869087,0.023968831878745045
406,IV-IV,M_A,Sr,GeSn,-0.18818,-0.4386431762859632,0.043065276444031866
407,II-VI,M_i_neut,F,ZnO,-1.450012,-1.6298082299523695,0.05529199173121819
408,II-VI,M_A,F,CdTe,-0.804534,-0.8434355759904953,0.055944183136563
409,IV-IV,M_i_A,Mo,Sn,-0.535326,-0.3304028077031215,0.028806226560596233
410,IV-IV,M_A,Co,SiGe,-0.9063459999999999,-1.1373925872600457,0.04459209806721408
411,II-VI,M_i_neut,Li,CdS,-0.795733,-0.47279070616602165,0.02925734245852158
412,IV-IV,M_i_neut,Si,SiGe,-0.566704,-0.4376858225597481,0.023542508047678688
413,II-VI,M_i_A,Mn,CdTe,-0.651566,-0.7574280724544913,0.022747468449233872
414,IV-IV,M_A,Hf,SiGe,-0.845469,-0.8970287164910937,0.03429948538139366
415,II-VI,M_i_A,Hf,CdTe,0.505779,0.41755378530653,0.03210383541726134
416,III-V,M_B,Li,InAs,-0.15850999999999998,-0.4502785585659982,0.04505578221462329
417,II-VI,M_i_neut,Si,CdTe,-0.29720100000000005,-0.6881250571634221,0.04065083391491156
418,IV-IV,M_i_A,Cl,Si,-0.749659,-0.5774921173310914,0.047610748159414455
419,II-VI,M_i_A,Ni,CdTe,-0.631207,-0.5980844390376336,0.0173580010282044
420,II-VI,M_i_B,Al,CdTe,0.584505,0.14732993034193947,0.03742170918075588
421,II-VI,M_i_A,Pb,CdTe,-0.552423,-0.3289440052365862,0.024967391508380316
422,IV-IV,M_A,Ca,SiGe,-0.610117,-0.5669623094498346,0.03608713772823528
423,III-V,M_i_A,Zr,InSb,-0.003783,0.21606230873921745,0.03016808744191457
424,IV-IV,M_i_A,Tc,SiGe,-0.640204,-0.8021463564383954,0.03051141920427749
425,II-VI,M_i_B,Te,CdTe,0.059516,-0.297823868709265,0.027629386130184994
426,II-VI,M_i_A,Sn,CdTe,-0.580408,-0.188007677762121,0.02718400645608697
427,IV-IV,M_i_neut,I,Sn,-0.27331500000000003,-0.2868457848915941,0.04060051622332597
428,II-VI,M_i_B,As,CdTe,0.38306799999999996,-0.12459428455205598,0.022570196866044247
429,IV-IV,M_i_neut,Hg,SiGe,-0.516131,-0.6241798316808974,0.0316288086987756
430,III-V,M_i_B,Pt,GaAs,-0.656626,-0.5211076345485061,0.030108326801778662
431,II-VI,M_i_B,S,CdTe,-0.41313999999999995,-0.32752929042924805,0.031562632807460966
432,II-VI,M_i_B,Cl,CdSe,-0.6803239999999999,-0.6896089915462289,0.02583913787651439
433,III-V,M_i_neut,Na,AlSb,-0.651463,-0.6219963321515072,0.053978796290949614
434,II-VI,M_i_A,Al,CdTe,-0.5127430000000001,0.1252086597176757,0.038348695919709845
435,II-VI,M_i_neut,Co,CdTe,-0.647594,-0.54354103740777,0.03452740481904394
436,II-VI,M_i_neut,Hg,ZnSe,-0.784034,-0.7261234568794144,0.03176620173385396
437,II-VI,M_i_A,Ca,CdTe,-0.590208,-0.24552641241809595,0.025029504207661042
438,II-VI,M_B,Pt,CdTe,-0.809181,-0.7420697618296563,0.03781710319508617
439,II-VI,M_i_B,Mg,CdO,-0.846852,-0.8196783557432077,0.047580257074962176
440,II-VI,M_i_A,Mg,CdTe,-0.644104,-0.6344781864736799,0.02431790962407117
441,II-VI,M_i_A,Cr,CdTe,-0.609548,-0.26286243498756706,0.022431056298414794
442,II-VI,M_B,Sn,CdTe,-0.5095529999999999,-0.6677591509722299,0.019728636605379497
443,II-VI,M_A,Os,ZnTe,-0.8320649999999999,-0.8577660878197231,0.030035524840271808
444,II-VI,M_i_A,P,CdTe,0.047741000000000006,-0.3776360037019068,0.027141746661364194
445,II-VI,M_i_B,Se,CdTe,-0.102091,-0.31231775660596633,0.025005873331791464
446,II-VI,M_i_B,Rb,CdTe,-0.5827720000000001,-0.6311994051567484,0.04544010088020339
447,II-VI,M_A,Mo,ZnTe,-0.83605,-0.7142699302157819,0.04579297150125686
448,II-VI,M_i_A,Pt,CdTe,-0.61795,-0.32749410231723014,0.02576706890988093
449,II-VI,M_i_B,Ge,CdTe,-0.610977,-0.27746569208644833,0.028705155022211385
450,II-VI,M_A,Ru,CdSe,-0.787199,-0.7625661809725386,0.029936291972696125
451,III-V,M_B,Ru,GaSb,-0.822783,-1.0053116214944606,0.03316688551221098
452,II-VI,M_i_neut,Cd,CdSe,-0.6642279999999999,-0.6004769544489562,0.01491492558490026
453,II-VI,M_i_neut,I,CdTe,-0.307867,-0.5556069303029669,0.028005773171183523
454,II-VI,M_i_A,Ge,CdTe,-0.660226,-0.30870396669849404,0.028468007642076718
455,II-VI,M_B,Si,CdTe,-0.769999,-0.7609744618328363,0.028746093373734537
456,II-VI,M_i_neut,Cr,CdTe,-0.603179,-0.2563407570253323,0.021390994204020325
457,II-VI,M_i_B,Se,CdSe,-0.024571,-0.3489239793158535,0.026456800038960157
458,IV-IV,M_i_neut,Ru,GeSn,-0.3845,-0.6016693828520845,0.02485322808012036
459,IV-IV,M_A,Y,Ge,-0.507452,-0.22424099537292602,0.05165467778445556
460,II-VI,M_i_A,I,CdTe,-0.564376,-0.5867899027299186,0.0276933463409853
461,II-VI,M_A,Ru,ZnSe,-1.048938,-0.8868250566810213,0.03754397574377132
462,II-VI,M_i_neut,Ge,CdTe,-0.6252800000000001,-0.30201670881183174,0.025903500221474196
463,II-VI,M_B,Pd,CdTe,-0.850418,-0.824442117336682,0.025631130171836172
464,II-VI,M_A,Os,CdTe,-0.782166,-0.5921069075182398,0.0355503230467747
465,II-VI,M_A,Mo,CdTe,-0.7106939999999999,-0.5399421069912261,0.03282917792817513
466,II-VI,M_i_neut,Ga,CdTe,0.245968,-0.17889193156754252,0.033666815419369
467,II-VI,M_i_neut,P,CdTe,-0.724735,-0.3812618007557054,0.024894318168653864
468,III-V,M_A,Ta,AlAs,-0.818447,-0.7050576529900312,0.04900882884576428
469,II-VI,M_i_B,Mg,CdTe,-0.636239,-0.6227694740025846,0.02460946696072839
470,II-VI,M_B,Hg,CdTe,-0.641781,-0.5121194052276572,0.03468799236276682
471,II-VI,M_i_neut,Mn,CdTe,-0.714974,-0.7497505208708524,0.022237606922408622
472,II-VI,M_i_B,Mn,CdTe,-0.669408,-0.7408454597271017,0.02311603483203075
473,III-V,M_i_neut,Se,GaSb,-0.36639299999999997,-0.4043959306920851,0.02177284091601265
474,II-VI,M_A,Cl,CdTe,-0.7062689999999999,-0.8378104699599966,0.026964180172033454
475,II-VI,M_i_neut,K,CdTe,-0.6058899999999999,-0.4601274436346753,0.03565064028780944
476,II-VI,M_i_neut,Tl,ZnTe,-0.670194,-0.5954186395601686,0.03260481077326755
477,II-VI,M_B,Ge,CdTe,-0.660709,-0.8204834611843062,0.016631003511680818
478,II-VI,M_A,Nb,CdTe,-0.19204300000000002,-0.4364054579746378,0.029658658887975593
479,IV-IV,M_i_B,Pt,SiSn,-0.690157,-0.5685925142687267,0.0353635790180568
480,II-VI,M_i_B,Cr,CdTe,-0.45110200000000006,-0.24683916989610974,0.024868516168934998
481,II-VI,M_i_neut,Tl,CdTe,-0.513126,-0.44873946525237257,0.03242760137145415
482,II-VI,M_i_A,Te,CdTe,-0.109056,-0.3540742431183584,0.025631056680242913
483,II-VI,M_A,Ru,CdTe,-0.857583,-0.8283501767375938,0.03095711350981305
484,II-VI,M_i_A,O,ZnO,-1.322406,-1.3455791905662768,0.04306954603021511
485,IV-IV,M_A,Hf,Ge,-0.72677,-0.6446414935451423,0.036307314067107854
486,II-VI,M_i_A,As,CdTe,0.185388,-0.1616299104924756,0.028556135989461707
487,II-VI,M_B,Ag,CdTe,-0.77875,-0.5885846916680878,0.033022346659881664
488,II-VI,M_i_B,Ni,CdTe,-0.6011479999999999,-0.5728976703157785,0.018046770906722426
489,II-VI,M_i_B,Au,ZnSe,-0.8952709999999999,-0.7636237837215963,0.03606447710473739
490,II-VI,M_i_neut,O,CdO,-0.444679,-1.1895495670539353,0.03709342708904555
491,II-VI,M_i_B,Pt,CdTe,-0.591069,-0.2788319766634177,0.025223491279108494
492,II-VI,M_A,Zr,CdTe,-0.750581,-0.39317147892144405,0.02804089417228961
493,II-VI,M_i_neut,Co,CdSe,-0.704282,-0.5428189401938635,0.030419958091465357
494,IV-IV,M_B,Ca,SiSn,-0.699819,-0.8100946923615429,0.0396392464373022
495,II-VI,M_i_neut,Zn,CdTe,-0.633899,-0.6656064564565591,0.020770116918793605
496,IV-IV,M_i_A,W,Si,-0.517744,-0.47133000983314516,0.026478134593715588
497,II-VI,M_A,S,CdTe,-0.7075600000000001,-0.6774139154328365,0.025046609130111402
498,IV-IV,M_i_A,Sr,SiSn,-0.457108,-0.5625440355016401,0.028989793449099133
499,III-V,M_i_neut,Sc,GaAs,0.276607,0.4412763893662536,0.059690072023995254
500,II-VI,M_i_B,In,CdTe,0.090272,-0.12470398958035685,0.02862608795978488
501,IV-IV,M_i_neut,Tl,GeSn,0.359298,-0.46926440440715994,0.03401596610003726
502,II-VI,M_i_neut,Cd,CdTe,-0.642526,-0.562598004498214,0.015122027544208848
503,II-VI,M_i_B,Ti,ZnTe,0.16333,-0.043201409213598864,0.02874647016330473
504,II-VI,M_A,Br,CdTe,-0.67305,-0.7486123062481326,0.029664793368121226
505,II-VI,M_i_B,Cd,CdSe,-0.645774,-0.5794764829553941,0.014811525257372424
506,IV-IV,M_A,Li,Si,-0.7022729999999999,-0.6632163816294133,0.0544836749020363
507,II-VI,M_A,Sn,ZnS,-1.1204,-0.8943667841853971,0.0341617142909136
508,III-V,M_B,Au,BAs,-1.297636,-1.1542970130100703,0.03585947890944723
509,III-V,M_i_A,O,InSb,-0.6584180000000001,-0.3971965327352886,0.04544897606569078
510,IV-IV,M_i_neut,Fe,SiC,-1.369632,-0.649332229005069,0.031885823950940514
511,II-VI,M_B,Ge,ZnTe,-0.821415,-0.9301293574836829,0.022734491238633824
512,II-VI,M_i_neut,O,CdTe,-0.797347,-0.6650380824257478,0.03517119161554828
513,II-VI,M_i_A,Cd,CdSe,-0.6477430000000001,-0.6145372678316525,0.014321293637211522
514,II-VI,M_i_A,Au,ZnSe,-0.852733,-0.8140722042879002,0.030741823502159142
515,II-VI,M_i_neut,Te,CdTe,-0.558366,-0.3376626394484547,0.023371386443708203
516,II-VI,M_i_B,Br,CdTe,-0.611649,-0.41414720989812004,0.028047335595030747
517,II-VI,M_i_A,S,CdTe,-0.693032,-0.35184442553847034,0.028123023031331715
518,II-VI,M_i_neut,As,CdTe,-0.561008,-0.1545141963100991,0.027270909623684853
519,IV-IV,M_A,Os,GeSn,-0.605306,-0.9271313769992926,0.03963822378203256
520,IV-IV,M_i_neut,K,GeSn,-0.34037399999999995,-0.5401086361846064,0.04868029630658435
521,II-VI,M_A,I,CdTe,-0.9802,-0.8141204399758493,0.03243138689363861
522,II-VI,M_i_A,Se,CdTe,-0.513231,-0.35705104571345253,0.023884304244128848
523,II-VI,M_i_A,Se,CdSe,-0.346792,-0.3805838125304625,0.027652325891075663
524,III-V,M_i_A,Rb,GaSb,-0.48044899999999996,-0.5359968734829652,0.04265333407377108
525,II-VI,M_i_A,O,CdTe,-0.774099,-0.6684123653844363,0.035107562796673125
526,IV-IV,M_B,Y,SiSn,-0.747868,-0.6833488476053545,0.05113924299282141
527,II-VI,M_i_A,Rb,CdTe,-0.6059220000000001,-0.6695118774792632,0.041186907017916274
528,II-VI,M_A,Ir,CdTe,-0.569721,-0.6363343042101329,0.032578793275047965
529,IV-IV,M_A,Rb,Sn,-0.316118,0.16378096697746597,0.0734843643932451
530,II-VI,M_A,B,CdO,-1.225014,-0.9583557746531495,0.05633098948911336
531,II-VI,M_i_neut,S,CdTe,-0.613559,-0.3494884465729401,0.028857722114920503
532,IV-IV,M_i_A,K,Ge,-0.580873,-0.46905866278568376,0.03462849452827846
533,IV-IV,M_i_B,Co,GeSn,-0.446967,-0.6105485806526822,0.02594053780201743
534,III-V,M_B,V,BP,-1.434585,-1.0906121137104947,0.042228211862879596
535,II-VI,M_B,N,CdTe,-0.944026,-1.0264149174362438,0.04579731253066293
536,III-V,M_A,Hf,AlP,-0.9735729999999999,-0.777971480084946,0.05497326364801131
537,II-VI,M_i_neut,Se,CdSe,-0.6279060000000001,-0.37481793453415024,0.025952051181298993
538,II-VI,M_i_neut,Se,CdTe,-0.530748,-0.34557223066620235,0.02603971927258897
539,II-VI,M_A,Se,CdS,-0.7991510000000001,-0.6357646015807904,0.02791333485391598
540,II-VI,M_i_A,In,CdTe,-0.610783,-0.17092939823849715,0.030726401294823256
541,IV-IV,M_i_neut,Ag,Si,-0.747624,-0.7338271176797644,0.02412606753339074
542,II-VI,M_B,Ni,ZnSe,-1.035896,-0.9045595909477235,0.050720204544018946
543,II-VI,M_i_B,Zn,CdTe,-0.633821,-0.6458430876706358,0.02219562788180868
544,III-V,M_i_A,Cu,BAs,-1.2596049999999999,-1.1086044997403175,0.02993853348808665
545,II-VI,M_i_B,Cd,CdTe,-0.596073,-0.533454440513036,0.014060735778640074
546,IV-IV,M_i_A,P,GeSn,-0.294693,-0.35765818339520844,0.03606107053984735
547,IV-IV,M_A,Ga,GeC,-1.456408,-1.3303229508385566,0.07467602978262128
548,III-V,M_i_neut,Ti,GaP,0.21376900000000001,-0.006059211523117024,0.03585093259362283
549,IV-IV,M_i_B,In,SiSn,-0.534084,-0.31573731318025866,0.03724763446144195
550,III-V,M_i_B,Pt,InSb,-0.45328900000000005,-0.3562392340690364,0.030990929529779374
551,II-VI,M_i_neut,Ni,CdTe,-0.672513,-0.5892799292844214,0.01700948829919666
552,II-VI,M_A,Se,CdTe,-0.721934,-0.6629082218672664,0.015298694710180081
553,III-V,M_A,Cd,BSb,-0.5673520000000001,-0.8194482813860363,0.06105075589280478
554,II-VI,M_i_B,Ga,CdTe,0.009437000000000001,-0.15896308958447042,0.03335084232550898
555,II-VI,M_i_B,K,CdTe,-0.626351,-0.4530919489020141,0.03361129887405446
556,IV-IV,M_B,Li,SiSn,-0.874217,-0.6967399260742668,0.04914521719972244
557,II-VI,M_i_B,Cl,CdTe,-0.654626,-0.5460123166695905,0.023391444302972526
558,III-V,M_i_A,Pb,InAs,-0.332306,-0.2811110671123471,0.02925110731824311
559,II-VI,M_B,Au,CdTe,-0.7761100000000001,-0.6579361825659982,0.04236205603648165
560,II-VI,M_i_B,Tl,CdTe,-0.542371,-0.4147680519150961,0.030760383721501663
561,II-VI,M_i_A,Cu,CdTe,-0.738958,-0.5994717223916202,0.023001671093109115
562,III-V,M_A,Hf,GaAs,-0.832153,-0.4608399174522634,0.036021971269410834
563,II-VI,M_i_A,Zn,CdTe,-0.655457,-0.679504697701949,0.02488111216640726
564,IV-IV,M_i_neut,Sc,SiSn,-0.077059,0.26781981534186833,0.0552964204134878
565,II-VI,M_i_neut,Pt,CdTe,-0.577491,-0.3002934301610603,0.02777421478131896
566,III-V,M_B,Cu,GaP,-0.8254370000000001,-0.7659667777701513,0.03273140722028786
567,II-VI,M_A,La,CdTe,-0.709002,-0.389277709732826,0.03296554688252562
568,IV-IV,M_i_A,Be,SiGe,-0.59439,-0.9903948326226221,0.02620360689770248
569,IV-IV,M_i_A,Mg,SiGe,-0.553037,-0.8576827102111654,0.026329805755577727
570,II-VI,M_i_A,Cd,CdTe,-0.623599,-0.5807655008741338,0.014463360379702086
571,II-VI,M_B,Bi,CdTe,-0.679199,-0.20478211420986264,0.03838237497127556
572,II-VI,M_A,Pt,ZnSe,-0.907343,-1.1721492764461316,0.039179555726341575
573,II-VI,M_i_A,Ga,CdTe,-0.698313,-0.19565153893259551,0.03210854643217654
574,II-VI,M_i_neut,Pt,ZnTe,-0.74552,-0.43612326011541125,0.024860490554978215
575,II-VI,M_A,B,CdTe,-0.948893,-1.1114210882311149,0.04885568052117359
576,II-VI,M_i_A,Br,CdTe,-0.662561,-0.4613019905665441,0.029984920838035854
577,II-VI,M_i_neut,Br,CdTe,-0.6210479999999999,-0.4459380540137112,0.029412874004639107
578,IV-IV,M_i_B,Cr,SiC,-0.480799,-0.46100569845610045,0.0352542711782226
579,II-VI,M_i_A,Ni,CdO,-0.843116,-0.668382059388804,0.028916370432228583
580,III-V,M_i_neut,Se,InSb,-0.367514,-0.2484281975763923,0.025342481758650223
581,IV-IV,M_i_A,Be,Si,-0.626434,-0.9968466209391635,0.03113653725032418
582,II-VI,M_i_neut,Cl,CdTe,-0.654257,-0.5572640242677191,0.02614089885102265
583,II-VI,M_A,Rh,CdTe,-0.708125,-0.9196184793893423,0.025952831803652723
584,IV-IV,M_i_B,Al,SiSn,-0.559754,-0.06364397592544016,0.029597490488911103
585,III-V,M_B,Se,BP,-1.436297,-0.7311719209161064,0.040137149916269425
586,III-V,M_i_neut,F,AlSb,0.981406,-0.21387141505737314,0.04039952976958568
587,IV-IV,M_i_neut,Rh,Sn,-0.571364,-0.4441982563168202,0.028096042770328945
588,IV-IV,M_B,Y,GeSn,-0.519092,-0.605942975628712,0.04960172334947394
589,III-V,M_i_neut,Zn,GaAs,-0.600911,-0.7242343443087462,0.02357476339667148
590,II-VI,M_i_A,K,CdSe,-0.636563,-0.4355642891014764,0.03149450698988617
591,IV-IV,M_i_A,Si,Sn,-0.34765300000000005,-0.5289181841034989,0.05490891881692988
592,II-VI,M_A,B,ZnSe,-1.192503,-1.3405846067155873,0.05191796750420425
593,IV-IV,M_i_neut,Bi,Sn,-0.44559,0.04313339235339899,0.04806439733094666
594,III-V,M_B,Zn,InAs,-0.120678,-0.5722710759765341,0.026520182364983262
595,II-VI,M_i_neut,Hg,CdTe,-0.592819,-0.5246089017250244,0.03176330890270923
596,IV-IV,M_i_neut,Sn,Sn,-0.373109,-0.14516900048099354,0.026955821408630603
597,IV-IV,M_i_A,Co,Sn,-0.528615,-0.46948255501894964,0.03207746440657334
598,III-V,M_B,F,InP,-0.5761069999999999,-0.681917264604219,0.05878743722061054
599,II-VI,M_A,Se,CdSe,-0.759981,-0.6718847365840965,0.019029239365743852
600,II-VI,M_A,Cs,CdTe,-0.42688999999999994,-0.6959548858671403,0.054427970289093526
601,II-VI,M_A,Tc,CdTe,-0.540808,-0.6460592370131844,0.03203015769633921
602,III-V,M_i_A,Li,InN,-0.805227,-0.6291626605213911,0.06221510934964133
