,Type,Site,Impurity,AB,(-2/-3)_DFT,train_mean,train_std
316,II-VI,M_i_neut,Pb,CdTe,2.6129330000000004,2.3628796414208564,0.01902520286738171
317,III-V,M_i_A,La,AlSb,1.9064580000000002,2.0674717279908528,0.059747983382197285
318,II-VI,M_i_A,N,CdTe,1.3587069999999999,2.0787486225080114,0.017073404613055797
319,II-VI,M_i_B,Sr,CdTe,2.763516,2.727854719905024,0.015542623790254466
320,II-VI,M_B,Ge,CdSe,2.1903919999999997,2.5063687452845893,0.018187896954695675
321,II-VI,M_i_A,Ba,CdTe,2.63187,2.688318992485166,0.011346941545820456
322,II-VI,M_i_neut,V,CdTe,2.4624479999999997,2.3627053708852435,0.014798301874330783
323,IV-IV,M_B,I,SiGe,1.535658,1.4819303981860519,0.02240241318062109
324,III-V,M_i_neut,Ru,AlAs,2.5104189999999997,2.5443139063560567,0.024972921210011306
325,II-VI,M_A,Ba,ZnS,4.644438,4.629782620744007,0.0330514443046656
326,II-VI,M_i_neut,Al,CdTe,2.5473,2.4109252794090468,0.012596841144530626
327,II-VI,M_i_A,Fe,CdTe,2.356826,2.372467877639157,0.010196223901270224
328,III-V,M_i_A,Cl,AlAs,2.697531,2.668212405649805,0.02871018493536875
329,II-VI,M_i_B,Be,ZnTe,2.7429959999999998,2.6380008783890423,0.038512128618408206
330,II-VI,M_B,Zn,ZnTe,1.967586,2.5877851905507376,0.029892829844513292
331,III-V,M_B,O,AlAs,2.514045,2.3557698919011196,0.035777330265973656
332,II-VI,M_i_A,S,CdS,2.677486,2.946085720980907,0.027495936803569772
333,II-VI,M_i_A,Bi,CdTe,2.252493,2.3847216291264646,0.018471882295677488
334,IV-IV,M_i_neut,Tl,SiSn,1.4711530000000002,1.4390702270466833,0.02135301532814275
335,III-V,M_i_A,Ir,GaSb,1.06289,1.1233103677785272,0.025912639079556
336,II-VI,M_A,Bi,ZnS,4.129216,4.306536825736637,0.032520882671536536
337,IV-IV,M_i_B,K,SiGe,1.595688,1.6261673934579506,0.02716191638122058
338,II-VI,M_i_neut,Be,CdTe,2.4685599999999996,2.3516532792853124,0.02104593904428947
339,IV-IV,M_i_B,Hf,GeSn,0.970435,0.9788913246303389,0.020011409374009758
340,IV-IV,M_i_A,Zr,SiGe,1.2946959999999998,1.48834113948086,0.022313764457715744
341,IV-IV,M_i_neut,As,Si,1.634312,1.5254248929616483,0.019096289894375503
342,III-V,M_i_A,Rh,AlP,2.93109,2.845177818971848,0.020143270340305126
343,III-V,M_i_A,Tc,GaAs,1.7122990000000002,1.6203336799612522,0.023811632723231058
344,II-VI,M_i_B,Fe,CdTe,2.400929,2.38099588858975,0.010411615067838201
345,III-V,M_B,Tl,AlAs,2.4529669999999997,2.651288936819597,0.025175555217984716
346,II-VI,M_A,S,CdS,2.9104650000000003,2.94039745595065,0.028270755500422406
347,II-VI,M_B,Ga,CdTe,1.568666,2.3328055532681793,0.01653721364569486
348,IV-IV,M_i_B,V,SiC,3.4352620000000003,3.6251318617868735,0.02670112140576199
349,IV-IV,M_A,O,Si,1.407492,1.2676162757072351,0.03413225310885373
350,IV-IV,M_i_neut,K,SiSn,1.471393,1.4187610273115792,0.02021841652289093
351,II-VI,M_B,Cu,CdTe,1.9646430000000001,2.208876504586942,0.012274534439669508
352,II-VI,M_B,Cd,CdTe,2.066509,2.3259670792941254,0.013598646915743773
353,II-VI,M_B,In,CdTe,1.7637310000000002,2.3569476047224365,0.012729293328642253
354,II-VI,M_i_neut,Bi,CdTe,2.453158,2.373487752990555,0.019388550477151975
355,III-V,M_A,Cr,BSb,1.18208,1.9350813108344156,0.02512634835490234
356,II-VI,M_i_A,Be,CdTe,2.3704709999999998,2.3500320959327476,0.01919740747738398
357,II-VI,M_i_B,Pb,CdTe,2.513403,2.3999748394465974,0.01757064566685319
358,IV-IV,M_i_A,Tc,SiSn,1.1506399999999999,1.177416547034138,0.019513850066912038
359,II-VI,M_i_A,Co,CdTe,2.388195,2.3538114219747284,0.00883786403667395
360,IV-IV,M_i_B,Ge,SiGe,1.473675,1.4242489446800592,0.015823675679649082
361,III-V,M_i_A,W,AlSb,1.8604349999999998,1.8940851836986525,0.0606776038941028
362,II-VI,M_A,N,CdTe,2.677556,2.0804817653284977,0.025193905740253632
363,II-VI,M_i_B,Pd,ZnS,4.560199,4.274031607402423,0.028381881523319098
364,II-VI,M_i_neut,S,CdS,2.722473,2.9401017524006337,0.021213173750389416
365,II-VI,M_i_neut,Rb,CdTe,2.717434,2.641479920584209,0.01645506653422198
366,II-VI,M_A,O,CdTe,2.024074,1.9970946534179415,0.020298511222030968
367,II-VI,M_i_B,Sn,CdTe,2.410733,2.377801903658567,0.01075813745968101
368,II-VI,M_i_B,Co,CdTe,2.3483389999999997,2.3617927829120857,0.01068686942135241
369,II-VI,M_i_neut,Sn,CdTe,2.5479689999999997,2.3555998214910048,0.011389309399383311
370,II-VI,M_B,Pb,CdTe,2.1542790000000003,2.193309753865145,0.018704298255315034
371,IV-IV,M_i_neut,Na,Ge,1.097423,1.0479236182900842,0.025028142275284535
372,II-VI,M_i_A,Cl,ZnSe,3.3707540000000003,3.1931717473318697,0.02613032760665023
373,II-VI,M_A,La,ZnO,4.2647580000000005,4.224282307705723,0.028478459409748972
374,II-VI,M_i_B,P,CdTe,1.710248,2.18309048552659,0.01821634611975412
375,III-V,M_i_neut,Y,InSb,1.3349010000000001,1.1299125494915565,0.033516292711496296
376,II-VI,M_i_neut,Cs,CdTe,2.752312,2.5701487794073357,0.031143802448700637
377,II-VI,M_i_neut,Ir,CdTe,2.305349,2.2549817042312505,0.017651587464659377
378,III-V,M_i_neut,Ba,InAs,1.8165470000000001,1.5797094227276574,0.030162007855534436
379,II-VI,M_i_A,Cs,CdTe,2.675395,2.577132959769975,0.031282109042751846
380,IV-IV,M_A,Be,SnC,2.023154,2.297121043440965,0.026435933674114686
381,III-V,M_A,Rb,InP,1.9796040000000001,2.0532137559361483,0.03379893406208819
382,IV-IV,M_i_neut,Rb,GeSn,1.085336,1.1297481361280428,0.022030913392811186
383,IV-IV,M_i_B,Zr,GeSn,0.9313379999999999,0.9385634038829087,0.018118284156856214
384,III-V,M_B,Pd,AlP,2.770398,2.800678070873642,0.018684000707755454
385,II-VI,M_i_B,Si,CdTe,2.549329,2.2665601320274424,0.01633802479866536
386,II-VI,M_i_A,P,ZnTe,1.9141860000000002,2.4583771062630593,0.0306750832628961
387,II-VI,M_A,W,CdTe,2.384393,2.203991835500836,0.013248091638841587
388,II-VI,M_i_A,Si,CdTe,2.230921,2.263243080833785,0.015339476009592607
389,II-VI,M_B,Tl,CdTe,1.851375,2.349539582008422,0.016504453968348515
390,IV-IV,M_i_A,Mo,SiSn,1.138525,1.150890376181628,0.01637767959521974
391,II-VI,M_i_neut,Hf,CdTe,2.265575,2.4769078826315925,0.02189830003514842
392,II-VI,M_i_B,Ca,CdTe,2.729877,2.6542782391673905,0.015138501259832099
393,II-VI,M_A,Hf,ZnTe,2.770625,2.772180521157054,0.035412381050556004
394,II-VI,M_i_neut,Mg,CdTe,2.590849,2.5069330850784146,0.019415302093718795
395,II-VI,M_i_B,I,CdTe,2.475565,2.4500694676724453,0.01676689173426758
396,II-VI,M_A,Re,CdTe,2.139174,2.2799842856693204,0.015134753222092005
397,IV-IV,M_i_neut,Ru,SiSn,0.984872,1.177049562886086,0.018364236665434058
398,IV-IV,M_i_A,Sn,Ge,1.176298,1.0887214685295126,0.019836589798383274
399,II-VI,M_i_A,Sr,CdTe,2.555749,2.7156841720025673,0.012889495827186386
400,II-VI,M_i_B,O,CdTe,2.137283,2.019335469950111,0.02020240508286985
401,IV-IV,M_B,Cl,GeSn,0.893647,0.794419974483876,0.02462615122626881
402,II-VI,M_i_neut,In,CdTe,2.611595,2.4945334912840407,0.009221058894685526
403,II-VI,M_i_neut,P,CdSe,2.574866,2.4700112288679668,0.02219033677901234
404,II-VI,M_i_B,Be,CdTe,2.5385720000000003,2.3534832827009238,0.020669893405173844
405,II-VI,M_i_neut,Fe,CdTe,2.320502,2.367359372515574,0.01028597263903131
406,IV-IV,M_A,Sr,GeSn,0.84475,1.0697667480744435,0.026291034285743392
407,II-VI,M_i_neut,F,ZnO,3.550995,3.686429374816383,0.06238238095784801
408,II-VI,M_A,F,CdTe,1.478429,2.110881249030998,0.04692811069308146
409,IV-IV,M_i_A,Mo,Sn,0.71259,0.6658470976090891,0.029133978662566628
410,IV-IV,M_A,Co,SiGe,0.9216770000000001,1.2938999267727251,0.029700859671814316
411,II-VI,M_i_neut,Li,CdS,3.3383540000000003,3.0800338560829696,0.044226994790638796
412,IV-IV,M_i_neut,Si,SiGe,1.4540549999999999,1.4099244945720995,0.013597117414015092
413,II-VI,M_i_A,Mn,CdTe,2.46982,2.41966867161761,0.017254535034153733
414,IV-IV,M_A,Hf,SiGe,1.456485,1.3853277249135778,0.032534814485414204
415,II-VI,M_i_A,Hf,CdTe,2.5551209999999998,2.488870095158964,0.019162808810704767
416,III-V,M_B,Li,InAs,1.097676,1.297936973361939,0.05476217868370088
417,II-VI,M_i_neut,Si,CdTe,2.506097,2.2589713197047856,0.014980475747283475
418,IV-IV,M_i_A,Cl,Si,1.565475,1.6117381234612522,0.020687330738796132
419,II-VI,M_i_A,Ni,CdTe,2.3290040000000003,2.3283817241836666,0.01057895525692327
420,II-VI,M_i_B,Al,CdTe,2.748655,2.417118638852995,0.014322392658354844
421,II-VI,M_i_A,Pb,CdTe,2.469429,2.372103604814395,0.017342031763071874
422,IV-IV,M_A,Ca,SiGe,1.2497260000000001,1.586070074514118,0.029585332941078592
423,III-V,M_i_A,Zr,InSb,1.246208,1.1702193649884234,0.02152320380605022
424,IV-IV,M_i_A,Tc,SiGe,1.390434,1.3733407825269552,0.023326536200614693
425,II-VI,M_i_B,Te,CdTe,2.223779,2.3547685811383823,0.015212187323080661
426,II-VI,M_i_A,Sn,CdTe,2.4046,2.363914949988262,0.012159209380777993
427,IV-IV,M_i_neut,I,Sn,0.7765350000000001,0.9607194037445398,0.02936449694865457
428,II-VI,M_i_B,As,CdTe,1.850036,2.2998499534622323,0.011646405758769717
429,IV-IV,M_i_neut,Hg,SiGe,1.596637,1.4667532621653419,0.021269317391777832
430,III-V,M_i_B,Pt,GaAs,1.684046,1.7193750888751116,0.02087268611505382
431,II-VI,M_i_B,S,CdTe,2.0775580000000002,2.149903022059719,0.022323371460756712
432,II-VI,M_i_B,Cl,CdSe,2.475074,2.5922462414806033,0.022064741215678026
433,III-V,M_i_neut,Na,AlSb,2.085646,1.9688135315707904,0.053025648910343094
434,II-VI,M_i_A,Al,CdTe,2.500922,2.412462011436971,0.012612284448776682
435,II-VI,M_i_neut,Co,CdTe,2.277326,2.349023779740885,0.00953941851818368
436,II-VI,M_i_neut,Hg,ZnSe,3.5371690000000005,3.390803673021246,0.022475832579139945
437,II-VI,M_i_A,Ca,CdTe,2.5305880000000003,2.649013796717531,0.01349839856227331
438,II-VI,M_B,Pt,CdTe,2.244253,2.126896254606078,0.013020388752225954
439,II-VI,M_i_B,Mg,CdO,2.6284240000000003,2.619093634527352,0.029898574170341672
440,II-VI,M_i_A,Mg,CdTe,2.503209,2.5064391437923903,0.019982324671912532
441,II-VI,M_i_A,Cr,CdTe,2.5843439999999998,2.3795401636852884,0.013141534524545593
442,II-VI,M_B,Sn,CdTe,2.124053,2.220622795018021,0.01430873118844068
443,II-VI,M_A,Os,ZnTe,2.41874,2.568714394449168,0.035411516782267616
444,II-VI,M_i_A,P,CdTe,1.795209,2.1797716955249475,0.01868682317739772
445,II-VI,M_i_B,Se,CdTe,2.123605,2.2394748914364278,0.014681883543960435
446,II-VI,M_i_B,Rb,CdTe,2.758309,2.661063323942367,0.01534472866568771
447,II-VI,M_A,Mo,ZnTe,2.756727,2.625963860315021,0.036204315478327795
448,II-VI,M_i_A,Pt,CdTe,2.336821,2.302704883476961,0.013901120146026336
449,II-VI,M_i_B,Ge,CdTe,2.175248,2.3163097603734224,0.011938109295534845
450,II-VI,M_A,Ru,CdSe,2.368842,2.568909152383771,0.016708773861544117
451,III-V,M_B,Ru,GaSb,0.8314860000000001,0.9464716156494426,0.026150711366404466
452,II-VI,M_i_neut,Cd,CdSe,2.9820889999999998,2.752901603323893,0.014223986979094425
453,II-VI,M_i_neut,I,CdTe,2.468706,2.4282977225191273,0.01653437355815942
454,II-VI,M_i_A,Ge,CdTe,2.296173,2.3073192182797335,0.010665437006710776
455,II-VI,M_B,Si,CdTe,2.07071,2.159093812987335,0.018249911443145708
456,II-VI,M_i_neut,Cr,CdTe,2.582809,2.3741610742951123,0.012277503054927185
457,II-VI,M_i_B,Se,CdSe,2.25778,2.546179197153446,0.022225249872178793
458,IV-IV,M_i_neut,Ru,GeSn,0.7398520000000001,0.8535396047036446,0.01831128848066698
459,IV-IV,M_A,Y,Ge,1.024035,1.0129194190533002,0.01983888712232937
460,II-VI,M_i_A,I,CdTe,2.409652,2.4351311377136997,0.016869407410455707
461,II-VI,M_A,Ru,ZnSe,3.256897,3.319347697607506,0.018470252530439442
462,II-VI,M_i_neut,Ge,CdTe,2.47283,2.301159803100213,0.01032941251416025
463,II-VI,M_B,Pd,CdTe,2.220848,2.209242964983577,0.012233434799680944
464,II-VI,M_A,Os,CdTe,2.2125340000000002,2.19730026132123,0.011832269623526716
465,II-VI,M_A,Mo,CdTe,2.373025,2.2538344079694266,0.015502295596780695
466,II-VI,M_i_neut,Ga,CdTe,2.5628450000000003,2.4500435204170996,0.011538253637990043
467,II-VI,M_i_neut,P,CdTe,2.2920220000000002,2.176718444206675,0.016969147446394172
468,III-V,M_A,Ta,AlAs,2.6095099999999998,2.4841962798923545,0.029662078554648925
469,II-VI,M_i_B,Mg,CdTe,2.634493,2.5115769869260776,0.020220721777772666
470,II-VI,M_B,Hg,CdTe,2.110449,2.2426177955984223,0.017506866713743654
471,II-VI,M_i_neut,Mn,CdTe,2.4522459999999997,2.4153890633365522,0.01628931231486387
472,II-VI,M_i_B,Mn,CdTe,4.224429,2.4346593030258488,0.010700352516653045
473,III-V,M_i_neut,Se,GaSb,0.725999,1.1437726480115795,0.02265077463889527
474,II-VI,M_A,Cl,CdTe,2.0556259999999997,2.2661724225999134,0.020507705344513467
475,II-VI,M_i_neut,K,CdTe,2.6980560000000002,2.6011377645147347,0.016441626071295706
476,II-VI,M_i_neut,Tl,ZnTe,2.841822,2.826721442747335,0.031003330449685014
477,II-VI,M_B,Ge,CdTe,2.0746849999999997,2.184965794491948,0.014616117561883205
478,II-VI,M_A,Nb,CdTe,2.384603,2.3268375334377867,0.014395454179970775
479,IV-IV,M_i_B,Pt,SiSn,1.181656,1.1770090320733775,0.023861904676673967
480,II-VI,M_i_B,Cr,CdTe,2.652031,2.388202118425602,0.01260428788453341
481,II-VI,M_i_neut,Tl,CdTe,2.64847,2.5142403086752805,0.01583397997691529
482,II-VI,M_i_A,Te,CdTe,2.2476599999999998,2.3379679547847756,0.016364152184207458
483,II-VI,M_A,Ru,CdTe,2.171453,2.261316166378469,0.01165077898003821
484,II-VI,M_i_A,O,ZnO,3.186029,3.6291501694873185,0.06637462039109415
485,IV-IV,M_A,Hf,Ge,1.042158,0.9248658947757459,0.021767933096628254
486,II-VI,M_i_A,As,CdTe,1.9239099999999998,2.289730727226453,0.01179305396822806
487,II-VI,M_B,Ag,CdTe,2.145395,2.2442357330181215,0.012573317829578904
488,II-VI,M_i_B,Ni,CdTe,2.327298,2.3379131164014026,0.010274601977431314
489,II-VI,M_i_B,Au,ZnSe,3.355835,3.2588463108214327,0.018299639016156288
490,II-VI,M_i_neut,O,CdO,1.6729669999999999,2.117646243002682,0.036389880454687114
491,II-VI,M_i_B,Pt,CdTe,2.189668,2.324456355304528,0.013520465340012888
492,II-VI,M_A,Zr,CdTe,2.504082,2.408742896609752,0.013691399856838675
493,II-VI,M_i_neut,Co,CdSe,2.935453,2.6420171724834605,0.013152592749294019
494,IV-IV,M_B,Ca,SiSn,1.07664,1.300035202732603,0.02020984587022159
495,II-VI,M_i_neut,Zn,CdTe,2.470748,2.4178857543183034,0.012434315141644964
496,IV-IV,M_i_A,W,Si,1.457366,1.4567732233665653,0.018964353963532805
497,II-VI,M_A,S,CdTe,2.0608020000000002,2.1211390177723204,0.023069686867034506
498,IV-IV,M_i_A,Sr,SiSn,1.456705,1.5453083449833418,0.021453570132995665
499,III-V,M_i_neut,Sc,GaAs,1.748657,1.5925593926346144,0.033145436916867395
500,II-VI,M_i_B,In,CdTe,2.766979,2.519172653428957,0.0129095160451957
501,IV-IV,M_i_neut,Tl,GeSn,1.047143,1.0882274975677482,0.021476174306695083
502,II-VI,M_i_neut,Cd,CdTe,2.528979,2.4603609001194986,0.010935702004568606
503,II-VI,M_i_B,Ti,ZnTe,2.611973,2.6887163267596272,0.033526431391539664
504,II-VI,M_A,Br,CdTe,2.210904,2.3512958618468724,0.022421335027782183
505,II-VI,M_i_B,Cd,CdSe,2.9942860000000002,2.8033667160266953,0.013167531474111642
506,IV-IV,M_A,Li,Si,0.974614,1.3667397976576843,0.0456664731395677
507,II-VI,M_A,Sn,ZnS,4.555088,4.311707614725567,0.029238403097971415
508,III-V,M_B,Au,BAs,2.1701040000000003,2.3857877392697935,0.019223270040323058
509,III-V,M_i_A,O,InSb,0.876073,0.9798402770795362,0.027201184043997313
510,IV-IV,M_i_neut,Fe,SiC,3.6618150000000003,3.612252102201861,0.025314413885065275
511,II-VI,M_B,Ge,ZnTe,2.434724,2.4778868045241893,0.033386705701476053
512,II-VI,M_i_neut,O,CdTe,2.391327,2.0158996857395137,0.021943396320034177
513,II-VI,M_i_A,Cd,CdSe,2.939767,2.75672338250878,0.01448157348713532
514,II-VI,M_i_A,Au,ZnSe,3.3906629999999995,3.243236275967,0.021522936987660782
515,II-VI,M_i_neut,Te,CdTe,2.312854,2.332510658462584,0.014605223476852992
516,II-VI,M_i_B,Br,CdTe,2.4056349999999997,2.407157421659907,0.02234795825460894
517,II-VI,M_i_A,S,CdTe,2.1278580000000002,2.1442543630449817,0.02090303808798569
518,II-VI,M_i_neut,As,CdTe,2.4071919999999998,2.2841921863945687,0.011142938382382466
519,IV-IV,M_A,Os,GeSn,0.576304,0.6750954255316247,0.028295657104223423
520,IV-IV,M_i_neut,K,GeSn,1.0,1.0816410202396778,0.02113027592386442
521,II-VI,M_A,I,CdTe,2.405383,2.372415615756911,0.015908544034122646
522,II-VI,M_i_A,Se,CdTe,2.161915,2.2289135762806986,0.017042732881251292
523,II-VI,M_i_A,Se,CdSe,2.265563,2.514029986195406,0.020231860531439883
524,III-V,M_i_A,Rb,GaSb,1.334066,1.268675375340655,0.034160570725557116
525,II-VI,M_i_A,O,CdTe,2.066691,2.0138872278447666,0.02234602546336932
526,IV-IV,M_B,Y,SiSn,1.2048290000000001,1.1914640229824023,0.02466125481977052
527,II-VI,M_i_A,Rb,CdTe,2.659653,2.648563869718685,0.015345421763192098
528,II-VI,M_A,Ir,CdTe,1.970825,2.1729078319596526,0.011703641525053644
529,IV-IV,M_A,Rb,Sn,0.694724,0.7335653117807768,0.036617661442435494
530,II-VI,M_A,B,CdO,2.206705,2.3776760442726474,0.03460582569075338
531,II-VI,M_i_neut,S,CdTe,2.2158900000000004,2.1414295677017052,0.019508662935144222
532,IV-IV,M_i_A,K,Ge,1.1422370000000002,1.1986618706974816,0.021517908207400294
533,IV-IV,M_i_B,Co,GeSn,0.9165840000000001,0.8332462588328191,0.017426857502022455
534,III-V,M_B,V,BP,2.393316,2.5943554400892026,0.02504526266735956
535,II-VI,M_B,N,CdTe,1.927643,1.9925304743667873,0.02258574116068668
536,III-V,M_A,Hf,AlP,2.91673,2.8270330013196134,0.027553683684910842
537,II-VI,M_i_neut,Se,CdSe,2.345652,2.5106291087268326,0.020922745677313448
538,II-VI,M_i_neut,Se,CdTe,2.2539830000000003,2.2227756093511246,0.015824448346608174
539,II-VI,M_A,Se,CdS,2.92972,3.0160453412190322,0.02790694804525259
540,II-VI,M_i_A,In,CdTe,2.5652939999999997,2.501306950079206,0.01135394020059324
541,IV-IV,M_i_neut,Ag,Si,1.644946,1.6087177925655474,0.019779535655444946
542,II-VI,M_B,Ni,ZnSe,3.037275,3.2006527156104285,0.022685345384405975
543,II-VI,M_i_B,Zn,CdTe,2.489907,2.434323501767655,0.014381387052850766
544,III-V,M_i_A,Cu,BAs,2.5919380000000003,2.454874639433742,0.020239901020515618
545,II-VI,M_i_B,Cd,CdTe,2.543097,2.48350702038231,0.01223062895436587
546,IV-IV,M_i_A,P,GeSn,0.731522,0.7347999371543323,0.023153160476840753
547,IV-IV,M_A,Ga,GeC,3.390849,3.3229222045409146,0.023270760523465356
548,III-V,M_i_neut,Ti,GaP,2.468193,2.346285378289112,0.04068847227907259
549,IV-IV,M_i_B,In,SiSn,1.468167,1.3424115172854367,0.016453137478435072
550,III-V,M_i_B,Pt,InSb,1.18201,1.2219998007067765,0.020884750532641768
551,II-VI,M_i_neut,Ni,CdTe,2.374833,2.323813961352351,0.00881562077187555
552,II-VI,M_A,Se,CdTe,2.364632,2.1886127365042856,0.016250694383468524
553,III-V,M_A,Cd,BSb,2.096379,2.0073336200697414,0.042924360683431785
554,II-VI,M_i_B,Ga,CdTe,2.708167,2.4670692294300127,0.012523468903571356
555,II-VI,M_i_B,K,CdTe,2.757231,2.61082105369962,0.01519352337857275
556,IV-IV,M_B,Li,SiSn,0.525301,0.9110286002954611,0.03868281668690756
557,II-VI,M_i_B,Cl,CdTe,2.374339,2.2945002555514877,0.017543518790172234
558,III-V,M_i_A,Pb,InAs,1.7617040000000002,1.6591253181354226,0.021838086977672547
559,II-VI,M_B,Au,CdTe,2.154994,2.127286060534344,0.014435562121243781
560,II-VI,M_i_B,Tl,CdTe,2.780048,2.5547909057870952,0.014817740289609518
561,II-VI,M_i_A,Cu,CdTe,2.3647549999999997,2.3308910826311116,0.010781098810316126
562,III-V,M_A,Hf,GaAs,1.79105,1.570571798842266,0.022816057585880054
563,II-VI,M_i_A,Zn,CdTe,2.411988,2.4236314636565544,0.013776552313636564
564,IV-IV,M_i_neut,Sc,SiSn,1.339077,1.2807207041962774,0.021107239523205923
565,II-VI,M_i_neut,Pt,CdTe,2.411146,2.291080120584881,0.016008316237669247
566,III-V,M_B,Cu,GaP,1.8904130000000001,2.4358077208665714,0.03764293908656834
567,II-VI,M_A,La,CdTe,2.588448,2.4859263306646233,0.018163931447190217
568,IV-IV,M_i_A,Be,SiGe,1.529854,1.4027419562456118,0.028243774377112386
569,IV-IV,M_i_A,Mg,SiGe,1.586807,1.5629371348550631,0.02517529735624008
570,II-VI,M_i_A,Cd,CdTe,2.446495,2.4676747983929372,0.011215368368805908
571,II-VI,M_B,Bi,CdTe,2.294581,2.20790196640829,0.018257532237779078
572,II-VI,M_A,Pt,ZnSe,3.1021490000000003,3.2495840962614437,0.020971867734844624
573,II-VI,M_i_A,Ga,CdTe,2.513789,2.4570211204309294,0.013400920941452768
574,II-VI,M_i_neut,Pt,ZnTe,2.178172,2.5551411853376362,0.03378721518184382
575,II-VI,M_A,B,CdTe,2.267182,2.281006057280238,0.023263141340093968
576,II-VI,M_i_A,Br,CdTe,2.363875,2.398819464841328,0.022561083802560455
577,II-VI,M_i_neut,Br,CdTe,2.400105,2.3914884416289865,0.024332046876484263
578,IV-IV,M_i_B,Cr,SiC,3.3531769999999996,3.633612858987558,0.028410012918313722
579,II-VI,M_i_A,Ni,CdO,2.491557,2.404180019000715,0.023071847281141936
580,III-V,M_i_neut,Se,InSb,1.022751,1.1891288141309655,0.019587023710154472
581,IV-IV,M_i_A,Be,Si,1.570234,1.545975222726997,0.02633941572282958
582,II-VI,M_i_neut,Cl,CdTe,2.350254,2.2839636418860314,0.016273963507105867
583,II-VI,M_A,Rh,CdTe,1.94773,2.2397405175785456,0.012684420948592845
584,IV-IV,M_i_B,Al,SiSn,1.411773,1.250051252308231,0.0173671979358758
585,III-V,M_B,Se,BP,2.686672,2.711861811272108,0.025679917541442304
586,III-V,M_i_neut,F,AlSb,3.702663,1.9880938282563387,0.03282558541010211
587,IV-IV,M_i_neut,Rh,Sn,0.645573,0.7112741959672596,0.024054269937896958
588,IV-IV,M_B,Y,GeSn,0.9124969999999999,0.8472992335235073,0.02676661133627737
589,III-V,M_i_neut,Zn,GaAs,1.7806240000000002,1.6586923022618367,0.024435612733776327
590,II-VI,M_i_A,K,CdSe,2.955851,2.8925654951024042,0.02064631489053558
591,IV-IV,M_i_A,Si,Sn,0.69522,0.7596422053580272,0.030237275549165665
592,II-VI,M_A,B,ZnSe,3.3242589999999996,3.3242927343084987,0.020415972079333416
593,IV-IV,M_i_neut,Bi,Sn,0.8355309999999999,0.8647554356274648,0.03021897893668347
594,III-V,M_B,Zn,InAs,0.981167,1.4975768128611893,0.020513847594145044
595,II-VI,M_i_neut,Hg,CdTe,2.5282810000000002,2.4084265062194485,0.017817217082755278
596,IV-IV,M_i_neut,Sn,Sn,0.750499,0.8490373871317762,0.029392464395397746
597,IV-IV,M_i_A,Co,Sn,0.6650729999999999,0.6993690376631132,0.026759002422608407
598,III-V,M_B,F,InP,1.9333669999999998,1.9829547822181475,0.05217551401622804
599,II-VI,M_A,Se,CdSe,2.460677,2.488801602582433,0.025026737707156282
600,II-VI,M_A,Cs,CdTe,2.539875,2.505555506478661,0.02914650749600884
601,II-VI,M_A,Tc,CdTe,2.173565,2.289045601158482,0.01903755093499795
602,III-V,M_i_A,Li,InN,2.7491060000000003,2.4560122826372295,0.040973230577099985
603,IV-IV,M_i_neut,Pt,Ge,1.033798,0.9772218856261656,0.019678680595008196
604,II-VI,M_i_B,Pd,ZnSe,3.449115,3.327182728849793,0.018154005711416406
605,II-VI,M_A,Rb,CdO,2.171752,2.7115678388860394,0.027012814619904416
606,III-V,M_A,Se,GaSb,1.242744,1.1042207811055262,0.029812125268587734
607,IV-IV,M_A,Tl,Si,1.519787,1.6283732646427744,0.030231318647327563
608,II-VI,M_i_B,Fe,ZnSe,3.8069129999999998,3.3416137706736935,0.019837034063884013
609,II-VI,M_i_B,Cu,CdTe,2.427429,2.3387887450560756,0.01143843367106086
610,II-VI,M_A,Ta,CdTe,2.420786,2.3068301339966686,0.015211646895780332
611,II-VI,M_i_B,Ag,ZnTe,2.74934,2.6663185919890493,0.031188043911687287
612,II-VI,M_A,As,ZnSe,3.2,3.2930111533334383,0.017472642365906416
613,III-V,M_B,S,AlSb,1.87067,1.8376765353997466,0.0570353710764988
614,II-VI,M_A,Te,CdTe,2.455478,2.2754996267306784,0.014359665056524694
615,II-VI,M_i_A,K,CdTe,2.6433560000000003,2.6044290312181078,0.016614657916965456
616,II-VI,M_i_A,Tl,CdTe,2.601902,2.527698227980646,0.012567994491354102
617,II-VI,M_A,P,CdTe,2.381066,2.16286987614912,0.020668642769678017
618,II-VI,M_A,Pt,CdTe,2.136039,2.2055553701593813,0.011085607521220042
619,III-V,M_i_neut,Be,InN,2.660591,2.524312436471748,0.03926472956477445
620,II-VI,M_B,F,CdTe,2.119838,2.0269180904863497,0.05416151165851396
621,II-VI,M_i_neut,Cu,CdTe,2.453583,2.3258912414785695,0.009738870859998725
622,II-VI,M_i_A,Au,CdSe,2.5906279999999997,2.5920896264371445,0.018621121297075632
623,III-V,M_i_B,Ag,GaAs,1.816856,1.7825554886163268,0.02019416216768062
624,IV-IV,M_A,S,Ge,0.973678,0.832501595861771,0.026297189446245428
625,III-V,M_i_A,Tl,InAs,1.763511,1.6871479958407485,0.02548058031082368
626,IV-IV,M_A,Ir,GeSn,0.559666,0.7048563795090426,0.029429314692820896
627,II-VI,M_i_B,F,CdTe,2.284551,2.1347401541784077,0.05082291455412806
628,IV-IV,M_B,Rh,SiSn,0.8091149999999999,0.9896478451431733,0.022017247671164003
