Type,AB,Site,Impurity,true val,mean,std
II-VI,ZnS,M_i_B,I,0,3.249916827,0.136922952
II-VI,ZnS,M_i_B,Sc,0,3.834026055,0.063981845
II-VI,ZnS,M_i_B,Ti,0,3.733041181,0.016543485
II-VI,ZnS,M_i_B,V,0,3.550636357,0.037583668
II-VI,ZnS,M_i_B,Cr,0,3.46243984,0.0447117
II-VI,ZnS,M_i_B,Mn,0,3.434924549,0.102352181
II-VI,ZnS,M_i_B,Fe,0,3.343929474,0.061217185
II-VI,ZnS,M_i_B,Co,0,3.285519298,0.055400357
II-VI,ZnS,M_i_B,Ni,0,3.290489143,0.063450358
II-VI,ZnS,M_i_B,Cu,0,3.339963552,0.057906288
II-VI,ZnS,M_i_B,Zn,0,3.650856865,0.035376455
II-VI,ZnS,M_i_B,Y,0,3.801818103,0.052417182
II-VI,ZnS,M_i_B,Zr,0,3.762989221,0.061635003
II-VI,ZnS,M_i_B,Nb,0,3.693877228,0.008780574
II-VI,ZnS,M_i_B,Mo,0,3.56655338,0.064279843
II-VI,ZnS,M_i_B,Tc,0,3.515014312,0.067330215
II-VI,ZnS,M_i_B,Ru,0,3.418913795,0.089210222
II-VI,ZnS,M_i_B,Rh,0,3.483154895,0.066938901
II-VI,ZnS,M_i_B,Pd,0,3.527247346,0.081938227
II-VI,ZnS,M_i_B,Ag,0,3.576049166,0.053423692
II-VI,ZnS,M_i_B,Cd,0,3.660083837,0.013729642
II-VI,ZnS,M_i_B,La,0,3.775516888,0.059822393
II-VI,ZnS,M_i_B,Hf,0,3.74449398,0.060654911
II-VI,ZnS,M_i_B,Ta,0,3.648363766,0.022630218
II-VI,ZnS,M_i_B,W,0,3.557855362,0.073584723
II-VI,ZnS,M_i_B,Re,0,3.580990772,0.044397847
II-VI,ZnS,M_i_B,Os,0,3.447143018,0.065296899
II-VI,ZnS,M_i_B,Ir,0,3.516633797,0.057790205
II-VI,ZnS,M_i_B,Pt,0,3.530387487,0.065844857
II-VI,ZnS,M_i_B,Au,0,3.520147508,0.074945759
II-VI,ZnS,M_i_B,Hg,0,3.610679274,0.043228553
II-VI,ZnS,M_i_B,Ce,0,3.791942737,0.06123886
II-VI,ZnS,M_i_B,Pr,0,3.791344887,0.061601458
II-VI,ZnS,M_i_B,Nd,0,3.801919744,0.055187251
II-VI,ZnS,M_i_B,Pm,0,3.801786001,0.054845003
II-VI,ZnS,M_i_B,Sm,0,3.802614642,0.054217202
II-VI,ZnS,M_i_B,Eu,0,3.800396757,0.055072795
II-VI,ZnS,M_i_B,Gd,0,3.793486773,0.057647903
II-VI,ZnS,M_i_B,Tb,0,3.794986892,0.057693026
II-VI,ZnS,M_i_B,Dy,0,3.789301046,0.054686891
II-VI,ZnS,M_i_B,Ho,0,3.788270831,0.054600456
II-VI,ZnS,M_i_B,Er,0,3.785426252,0.054630806
II-VI,ZnS,M_i_B,Tm,0,3.784848406,0.053139181
II-VI,ZnS,M_i_B,Yb,0,3.769577766,0.057299042
II-VI,ZnS,M_i_B,Lu,0,3.77531173,0.055223963
II-VI,ZnS,M_i_neut,Li,0,3.705098535,0.081932971
II-VI,ZnS,M_i_neut,Na,0,3.77362019,0.060643807
II-VI,ZnS,M_i_neut,K,0,3.808878611,0.056422758
II-VI,ZnS,M_i_neut,Rb,0,3.815362537,0.055346267
II-VI,ZnS,M_i_neut,Cs,0,3.809615235,0.054292809
II-VI,ZnS,M_i_neut,Be,0,3.217335107,0.08966413
II-VI,ZnS,M_i_neut,Mg,0,3.813065706,0.055470443
II-VI,ZnS,M_i_neut,Ca,0,3.814548011,0.052083296
II-VI,ZnS,M_i_neut,Sr,0,3.812281829,0.052840718
II-VI,ZnS,M_i_neut,Ba,0,3.80902632,0.054280274
II-VI,ZnS,M_i_neut,B,0,2.769188941,0.145038804
II-VI,ZnS,M_i_neut,Al,0,3.564643663,0.085013083
II-VI,ZnS,M_i_neut,Ga,0,3.699623723,0.016920741
II-VI,ZnS,M_i_neut,In,0,3.735197986,0.02215987
II-VI,ZnS,M_i_neut,Tl,0,3.665122933,0.055191693
II-VI,ZnS,M_i_neut,C,0,2.620484608,0.174457129
II-VI,ZnS,M_i_neut,Si,0,3.177949003,0.070596847
II-VI,ZnS,M_i_neut,Ge,0,3.498863363,0.057200497
II-VI,ZnS,M_i_neut,Sn,0,3.67454808,0.034725139
II-VI,ZnS,M_i_neut,Pb,0,3.640418842,0.07291323
II-VI,ZnS,M_i_neut,N,0,2.591916164,0.20515418
II-VI,ZnS,M_i_neut,P,0,2.744833814,0.184595751
II-VI,ZnS,M_i_neut,As,0,3.144807531,0.129314986
II-VI,ZnS,M_i_neut,Sb,0,3.629331326,0.034567637
II-VI,ZnS,M_i_neut,Bi,0,3.640251526,0.041062588
II-VI,ZnS,M_i_neut,O,0,2.436974646,0.235948802
II-VI,ZnS,M_i_neut,S,0,2.615732634,0.202053018
II-VI,ZnS,M_i_neut,Se,0,2.746426392,0.169755557
II-VI,ZnS,M_i_neut,Te,0,3.431228054,0.072999805
II-VI,ZnS,M_i_neut,F,0,2.556439137,0.182799325
II-VI,ZnS,M_i_neut,Cl,0,2.761202313,0.150859404
II-VI,ZnS,M_i_neut,Br,0,2.817298024,0.13299851
II-VI,ZnS,M_i_neut,I,0,3.254818248,0.137363589
II-VI,ZnS,M_i_neut,Sc,0,3.832453488,0.065418385
II-VI,ZnS,M_i_neut,Ti,0,3.737935036,0.018852593
II-VI,ZnS,M_i_neut,V,0,3.561741531,0.039018064
II-VI,ZnS,M_i_neut,Cr,0,3.470684604,0.04943336
II-VI,ZnS,M_i_neut,Mn,0,3.426808048,0.102092284
II-VI,ZnS,M_i_neut,Fe,0,3.352402745,0.062263327
II-VI,ZnS,M_i_neut,Co,0,3.289278625,0.055023764
II-VI,ZnS,M_i_neut,Ni,0,3.294537095,0.062417439
II-VI,ZnS,M_i_neut,Cu,0,3.351492114,0.059169259
II-VI,ZnS,M_i_neut,Zn,0,3.652500381,0.033055253
II-VI,ZnS,M_i_neut,Y,0,3.801919414,0.052964077
II-VI,ZnS,M_i_neut,Zr,0,3.76191417,0.062689011
II-VI,ZnS,M_i_neut,Nb,0,3.691689034,0.011149403
II-VI,ZnS,M_i_neut,Mo,0,3.585075973,0.059439989
II-VI,ZnS,M_i_neut,Tc,0,3.513367565,0.067452667
II-VI,ZnS,M_i_neut,Ru,0,3.438441542,0.085312757
II-VI,ZnS,M_i_neut,Rh,0,3.501563428,0.067736658
II-VI,ZnS,M_i_neut,Pd,0,3.5432004,0.080861244
II-VI,ZnS,M_i_neut,Ag,0,3.573402909,0.053897076
II-VI,ZnS,M_i_neut,Cd,0,3.659341444,0.012640345
II-VI,ZnS,M_i_neut,La,0,3.774694169,0.061456515
II-VI,ZnS,M_i_neut,Hf,0,3.746527995,0.059800298
II-VI,ZnS,M_i_neut,Ta,0,3.649900324,0.022136158
II-VI,ZnS,M_i_neut,W,0,3.559548091,0.075634797
II-VI,ZnS,M_i_neut,Re,0,3.58160335,0.045301327
II-VI,ZnS,M_i_neut,Os,0,3.448653343,0.066909079
II-VI,ZnS,M_i_neut,Ir,0,3.517949972,0.059081418
II-VI,ZnS,M_i_neut,Pt,0,3.531656787,0.067071026
II-VI,ZnS,M_i_neut,Au,0,3.520886181,0.075971705
II-VI,ZnS,M_i_neut,Hg,0,3.612685245,0.044267914
II-VI,ZnS,M_i_neut,Ce,0,3.793882953,0.061001046
II-VI,ZnS,M_i_neut,Pr,0,3.793285102,0.061389271
II-VI,ZnS,M_i_neut,Nd,0,3.80385996,0.054730963
II-VI,ZnS,M_i_neut,Pm,0,3.803914048,0.054130899
II-VI,ZnS,M_i_neut,Sm,0,3.804993855,0.053107568
II-VI,ZnS,M_i_neut,Eu,0,3.802622144,0.054154444
II-VI,ZnS,M_i_neut,Gd,0,3.796033133,0.056690354
II-VI,ZnS,M_i_neut,Tb,0,3.797533252,0.056682742
II-VI,ZnS,M_i_neut,Dy,0,3.791847405,0.0540781
II-VI,ZnS,M_i_neut,Ho,0,3.790817191,0.054072965
II-VI,ZnS,M_i_neut,Er,0,3.788240641,0.05411253
II-VI,ZnS,M_i_neut,Tm,0,3.78794776,0.05265722
II-VI,ZnS,M_i_neut,Yb,0,3.77253892,0.056316977
II-VI,ZnS,M_i_neut,Lu,0,3.778305264,0.053801002
II-VI,ZnSe,M_A,Li,0,2.778699034,0.057785465
II-VI,ZnSe,M_A,Na,0,2.85786893,0.06342717
II-VI,ZnSe,M_A,K,0,2.961636608,0.084748444
II-VI,ZnSe,M_A,Rb,0,2.944270743,0.099919964
II-VI,ZnSe,M_A,Cs,0,2.947999133,0.10783306
II-VI,ZnSe,M_A,Be,0,2.720889263,0.047421708
II-VI,ZnSe,M_A,Mg,0,2.724189657,0.057438124
II-VI,ZnSe,M_A,Ca,0,2.92279017,0.085161721
II-VI,ZnSe,M_A,Sr,0,2.936609885,0.100137143
II-VI,ZnSe,M_A,Ba,0,2.970635855,0.090829761
II-VI,ZnSe,M_A,B,0,2.594751162,0.046200523
II-VI,ZnSe,M_A,Al,0,2.711221277,0.084892397
II-VI,ZnSe,M_A,Ga,0,2.645516154,0.064132894
II-VI,ZnSe,M_A,In,0,2.748492939,0.07863834
II-VI,ZnSe,M_A,Tl,0,2.861198815,0.059180291
II-VI,ZnSe,M_A,C,0,2.369728546,0.077537287
II-VI,ZnSe,M_A,Si,0,2.644059354,0.067231624
II-VI,ZnSe,M_A,Ge,0,2.621216483,0.067713031
II-VI,ZnSe,M_A,Sn,0,2.695097664,0.074497873
II-VI,ZnSe,M_A,Pb,0,2.759828288,0.068347631
II-VI,ZnSe,M_A,N,0,2.218964102,0.123811261
II-VI,ZnSe,M_A,P,0,2.521105911,0.086458859
II-VI,ZnSe,M_A,As,0,2.631139244,0.106929935
II-VI,ZnSe,M_A,Sb,0,2.688877237,0.063251531
II-VI,ZnSe,M_A,Bi,0,2.728053317,0.062293041
II-VI,ZnSe,M_A,O,0,2.059161913,0.142511605
II-VI,ZnSe,M_A,S,0,2.336130143,0.088082616
II-VI,ZnSe,M_A,Se,0,2.521370053,0.087741347
II-VI,ZnSe,M_A,Te,0,2.634850515,0.063127642
II-VI,ZnSe,M_A,F,0,2.096805075,0.13457209
II-VI,ZnSe,M_A,Cl,0,2.409683464,0.132881728
II-VI,ZnSe,M_A,Br,0,2.517193915,0.115362487
II-VI,ZnSe,M_A,I,0,2.643455226,0.076171527
II-VI,ZnSe,M_A,Sc,0,2.822165623,0.064945908
II-VI,ZnSe,M_A,Ti,0,2.708385091,0.066459839
II-VI,ZnSe,M_A,V,0,2.610596477,0.060626671
II-VI,ZnSe,M_A,Cr,0,2.648167105,0.053321923
II-VI,ZnSe,M_A,Mn,0,2.59985586,0.054717872
II-VI,ZnSe,M_A,Fe,0,2.662116262,0.050978728
II-VI,ZnSe,M_A,Co,0,2.736839807,0.026800891
II-VI,ZnSe,M_A,Ni,0,2.739604939,0.029934885
II-VI,ZnSe,M_A,Cu,0,2.74242115,0.037512596
II-VI,ZnSe,M_A,Zn,0,2.67225667,0.064072696
II-VI,ZnSe,M_A,Y,0,2.988334606,0.045537704
II-VI,ZnSe,M_A,Zr,0,2.866990985,0.064560045
II-VI,ZnSe,M_A,Nb,0,2.711516642,0.071285822
II-VI,ZnSe,M_A,Mo,0,2.627735954,0.088164941
II-VI,ZnSe,M_A,Tc,0,2.599021056,0.063311523
II-VI,ZnSe,M_A,Ru,0,2.686740754,0.030036519
II-VI,ZnSe,M_A,Rh,0,2.696941556,0.033406035
II-VI,ZnSe,M_A,Pd,0,2.726566676,0.042976918
II-VI,ZnSe,M_A,Ag,0,2.79573661,0.033653921
II-VI,ZnSe,M_A,Cd,0,2.718589699,0.070644052
II-VI,ZnSe,M_A,La,0,2.975493562,0.065738591
II-VI,ZnSe,M_A,Hf,0,2.841158352,0.066456772
II-VI,ZnSe,M_A,Ta,0,2.795193832,0.074203942
II-VI,ZnSe,M_A,W,0,2.645319352,0.102003049
II-VI,ZnSe,M_A,Re,0,2.619972209,0.093112895
II-VI,ZnSe,M_A,Os,0,2.65923322,0.057843236
II-VI,ZnSe,M_A,Ir,0,2.663178037,0.059806026
II-VI,ZnSe,M_A,Pt,0,2.580065395,0.107417953
II-VI,ZnSe,M_A,Au,0,2.679084396,0.075094643
II-VI,ZnSe,M_A,Hg,0,2.697927104,0.074345323
II-VI,ZnSe,M_A,Ce,0,3.003297258,0.048138796
II-VI,ZnSe,M_A,Pr,0,3.003530237,0.047498614
II-VI,ZnSe,M_A,Nd,0,2.949728467,0.066841523
II-VI,ZnSe,M_A,Pm,0,2.924485616,0.063066086
II-VI,ZnSe,M_A,Sm,0,2.85463199,0.094379646
II-VI,ZnSe,M_A,Eu,0,2.861020408,0.09828173
II-VI,ZnSe,M_A,Gd,0,2.964489674,0.056318784
II-VI,ZnSe,M_A,Tb,0,2.94571076,0.060054595
II-VI,ZnSe,M_A,Dy,0,2.855134766,0.090214727
II-VI,ZnSe,M_A,Ho,0,2.853623085,0.082247548
II-VI,ZnSe,M_A,Er,0,2.853138558,0.081254361
II-VI,ZnSe,M_A,Tm,0,2.824128229,0.09760449
II-VI,ZnSe,M_A,Yb,0,2.875207659,0.096851234
II-VI,ZnSe,M_A,Lu,0,2.902655888,0.059502318
II-VI,ZnSe,M_B,Li,0,2.643288126,0.08538653
II-VI,ZnSe,M_B,Na,0,2.907076401,0.043185473
II-VI,ZnSe,M_B,K,0,3.061033242,0.040166901
II-VI,ZnSe,M_B,Rb,0,3.065023811,0.048542649
II-VI,ZnSe,M_B,Cs,0,3.06599965,0.056494562
II-VI,ZnSe,M_B,Be,0,2.501786968,0.075753371
II-VI,ZnSe,M_B,Mg,0,2.793686278,0.036752121
II-VI,ZnSe,M_B,Ca,0,3.004946341,0.031316523
II-VI,ZnSe,M_B,Sr,0,3.042623613,0.04025497
II-VI,ZnSe,M_B,Ba,0,3.050351525,0.055966701
II-VI,ZnSe,M_B,B,0,2.197308617,0.074653294
II-VI,ZnSe,M_B,Al,0,2.717908795,0.051670928
II-VI,ZnSe,M_B,Ga,0,2.706095319,0.051070376
II-VI,ZnSe,M_B,In,0,2.77232639,0.046427444
II-VI,ZnSe,M_B,Tl,0,2.671750516,0.086061768
II-VI,ZnSe,M_B,C,0,1.975081849,0.132365464
II-VI,ZnSe,M_B,Si,0,2.653659486,0.072707447
II-VI,ZnSe,M_B,Ge,0,2.668943427,0.075284929
II-VI,ZnSe,M_B,Sn,0,2.768100176,0.045475968
II-VI,ZnSe,M_B,Pb,0,2.754930494,0.052156946
II-VI,ZnSe,M_B,N,0,2.013155672,0.160653607
II-VI,ZnSe,M_B,P,0,2.283988254,0.077128184
II-VI,ZnSe,M_B,As,0,2.535284706,0.075094011
II-VI,ZnSe,M_B,Sb,0,2.729284246,0.052699822
II-VI,ZnSe,M_B,Bi,0,2.77455685,0.038378829
II-VI,ZnSe,M_B,O,0,2.041080166,0.098317184
II-VI,ZnSe,M_B,S,0,2.252432182,0.090675915
II-VI,ZnSe,M_B,Se,0,2.269479685,0.090307966
II-VI,ZnSe,M_B,Te,0,2.552007289,0.078523611
II-VI,ZnSe,M_B,F,0,2.130695944,0.082801035
II-VI,ZnSe,M_B,Cl,0,2.416735217,0.112896882
II-VI,ZnSe,M_B,Br,0,2.559906288,0.118237586
II-VI,ZnSe,M_B,I,0,2.66500234,0.062150138
II-VI,ZnSe,M_B,Sc,0,2.84828256,0.031360631
II-VI,ZnSe,M_B,Ti,0,2.721858509,0.050865889
II-VI,ZnSe,M_B,V,0,2.651996862,0.053757956
II-VI,ZnSe,M_B,Cr,0,2.666011063,0.040527747
II-VI,ZnSe,M_B,Mn,0,2.649386301,0.052423249
II-VI,ZnSe,M_B,Fe,0,2.66433201,0.047734816
II-VI,ZnSe,M_B,Co,0,2.60692566,0.055531639
II-VI,ZnSe,M_B,Ni,0,2.615779182,0.061317913
II-VI,ZnSe,M_B,Cu,0,2.626725074,0.063989779
II-VI,ZnSe,M_B,Zn,0,2.620001957,0.088211412
II-VI,ZnSe,M_B,Y,0,2.8604621,0.052221363
II-VI,ZnSe,M_B,Zr,0,2.739774717,0.055060294
II-VI,ZnSe,M_B,Nb,0,2.713000508,0.057080442
II-VI,ZnSe,M_B,Mo,0,2.638053503,0.048731183
II-VI,ZnSe,M_B,Tc,0,2.576048285,0.047439839
II-VI,ZnSe,M_B,Ru,0,2.53204756,0.043357302
II-VI,ZnSe,M_B,Rh,0,2.556066947,0.045336333
II-VI,ZnSe,M_B,Pd,0,2.565615023,0.038565977
II-VI,ZnSe,M_B,Ag,0,2.640944023,0.02447224
II-VI,ZnSe,M_B,Cd,0,2.750727523,0.045837205
II-VI,ZnSe,M_B,La,0,2.812260466,0.097657797
II-VI,ZnSe,M_B,Hf,0,2.707257295,0.070255553
II-VI,ZnSe,M_B,Ta,0,2.648927748,0.059849689
II-VI,ZnSe,M_B,W,0,2.612703076,0.064175055
II-VI,ZnSe,M_B,Re,0,2.625845698,0.059156632
II-VI,ZnSe,M_B,Os,0,2.521867214,0.057520351
II-VI,ZnSe,M_B,Ir,0,2.558806281,0.048598027
II-VI,ZnSe,M_B,Pt,0,2.582663832,0.059636064
II-VI,ZnSe,M_B,Au,0,2.690096224,0.049522437
II-VI,ZnSe,M_B,Hg,0,2.747200865,0.021458595
II-VI,ZnSe,M_B,Ce,0,2.839367962,0.078738604
II-VI,ZnSe,M_B,Pr,0,2.835755863,0.078001862
II-VI,ZnSe,M_B,Nd,0,2.890938114,0.069843717
II-VI,ZnSe,M_B,Pm,0,2.89859077,0.064983066
II-VI,ZnSe,M_B,Sm,0,2.909201972,0.061850739
II-VI,ZnSe,M_B,Eu,0,2.993182163,0.052223542
II-VI,ZnSe,M_B,Gd,0,2.840990031,0.072919146
II-VI,ZnSe,M_B,Tb,0,2.846052413,0.069705118
II-VI,ZnSe,M_B,Dy,0,2.888858351,0.066261252
II-VI,ZnSe,M_B,Ho,0,2.882049852,0.070950942
II-VI,ZnSe,M_B,Er,0,2.857322536,0.069204832
II-VI,ZnSe,M_B,Tm,0,2.861282085,0.069121382
II-VI,ZnSe,M_B,Yb,0,2.930839875,0.058498819
II-VI,ZnSe,M_B,Lu,0,2.774316708,0.07890745
II-VI,ZnSe,M_i_A,Li,0,2.820239472,0.017644053
II-VI,ZnSe,M_i_A,Na,0,2.94728009,0.045519801
II-VI,ZnSe,M_i_A,K,0,3.071791356,0.048008612
II-VI,ZnSe,M_i_A,Rb,0,3.070385587,0.052785972
II-VI,ZnSe,M_i_A,Cs,0,3.078842857,0.055922128
II-VI,ZnSe,M_i_A,Be,0,2.618908359,0.083815373
II-VI,ZnSe,M_i_A,Mg,0,2.869631757,0.035584741
II-VI,ZnSe,M_i_A,Ca,0,3.04206813,0.037739235
II-VI,ZnSe,M_i_A,Sr,0,3.051661197,0.043949922
II-VI,ZnSe,M_i_A,Ba,0,3.080815551,0.052627243
II-VI,ZnSe,M_i_A,B,0,2.376072569,0.091604685
II-VI,ZnSe,M_i_A,Al,0,2.838118251,0.033836276
II-VI,ZnSe,M_i_A,Ga,0,2.829033051,0.030301889
II-VI,ZnSe,M_i_A,In,0,2.851784367,0.058021143
II-VI,ZnSe,M_i_A,Tl,0,2.830321642,0.070482261
II-VI,ZnSe,M_i_A,C,0,2.251247247,0.110753981
II-VI,ZnSe,M_i_A,Si,0,2.715138245,0.060619742
II-VI,ZnSe,M_i_A,Ge,0,2.774785665,0.050870574
II-VI,ZnSe,M_i_A,Sn,0,2.827902116,0.047793711
II-VI,ZnSe,M_i_A,Pb,0,2.837841984,0.050923952
II-VI,ZnSe,M_i_A,N,0,2.191036833,0.109039999
II-VI,ZnSe,M_i_A,P,0,2.293891495,0.094035233
II-VI,ZnSe,M_i_A,As,0,2.48775858,0.075734237
II-VI,ZnSe,M_i_A,Sb,0,2.79729822,0.042825429
II-VI,ZnSe,M_i_A,Bi,0,2.792502013,0.036807002
II-VI,ZnSe,M_i_A,O,0,2.088580181,0.116448366
II-VI,ZnSe,M_i_A,S,0,2.258985973,0.096369587
II-VI,ZnSe,M_i_A,Se,0,2.203256538,0.099236055
II-VI,ZnSe,M_i_A,Te,0,2.552056732,0.090014858
II-VI,ZnSe,M_i_A,F,0,2.262151398,0.101834169
II-VI,ZnSe,M_i_A,Cl,0,2.501764147,0.102381181
II-VI,ZnSe,M_i_A,Br,0,2.549293811,0.11859437
II-VI,ZnSe,M_i_A,I,0,2.724501095,0.058775827
II-VI,ZnSe,M_i_A,Sc,0,2.926413785,0.032998092
II-VI,ZnSe,M_i_A,Ti,0,2.854717115,0.047337544
II-VI,ZnSe,M_i_A,V,0,2.735302614,0.043783502
II-VI,ZnSe,M_i_A,Cr,0,2.701455294,0.03979673
II-VI,ZnSe,M_i_A,Mn,0,2.659524316,0.048184471
II-VI,ZnSe,M_i_A,Fe,0,2.68719022,0.040556417
II-VI,ZnSe,M_i_A,Co,0,2.641582728,0.047905661
II-VI,ZnSe,M_i_A,Ni,0,2.656816039,0.047725559
II-VI,ZnSe,M_i_A,Cu,0,2.68688247,0.054479907
II-VI,ZnSe,M_i_A,Zn,0,2.849098036,0.051696958
II-VI,ZnSe,M_i_A,Y,0,2.986897088,0.039061693
II-VI,ZnSe,M_i_A,Zr,0,2.830220423,0.06653869
II-VI,ZnSe,M_i_A,Nb,0,2.811423661,0.065102434
II-VI,ZnSe,M_i_A,Mo,0,2.747431746,0.060346395
II-VI,ZnSe,M_i_A,Tc,0,2.647702305,0.050691169
II-VI,ZnSe,M_i_A,Ru,0,2.641990999,0.057404778
II-VI,ZnSe,M_i_A,Rh,0,2.649222471,0.032441647
II-VI,ZnSe,M_i_A,Pd,0,2.694837631,0.019962807
II-VI,ZnSe,M_i_A,Ag,0,2.716650535,0.03590056
II-VI,ZnSe,M_i_A,Cd,0,2.836033543,0.03566738
II-VI,ZnSe,M_i_A,La,0,2.999460296,0.082977602
II-VI,ZnSe,M_i_A,Hf,0,2.784878194,0.078191598
II-VI,ZnSe,M_i_A,Ta,0,2.734253395,0.065505191
II-VI,ZnSe,M_i_A,W,0,2.724703715,0.06681086
II-VI,ZnSe,M_i_A,Re,0,2.714202975,0.058038864
II-VI,ZnSe,M_i_A,Os,0,2.626238993,0.059792022
II-VI,ZnSe,M_i_A,Ir,0,2.684362343,0.046524771
II-VI,ZnSe,M_i_A,Pt,0,2.692715557,0.04587863
II-VI,ZnSe,M_i_A,Au,0,2.773870483,0.031351717
II-VI,ZnSe,M_i_A,Hg,0,2.781956722,0.021289955
II-VI,ZnSe,M_i_A,Ce,0,2.960914976,0.064027396
II-VI,ZnSe,M_i_A,Pr,0,2.93869009,0.063215964
II-VI,ZnSe,M_i_A,Nd,0,2.984493734,0.047616703
II-VI,ZnSe,M_i_A,Pm,0,2.982588762,0.049149861
II-VI,ZnSe,M_i_A,Sm,0,2.98159985,0.049384171
II-VI,ZnSe,M_i_A,Eu,0,3.011905787,0.048219591
II-VI,ZnSe,M_i_A,Gd,0,2.969017403,0.048824076
II-VI,ZnSe,M_i_A,Tb,0,2.956715472,0.053628146
II-VI,ZnSe,M_i_A,Dy,0,2.954328385,0.056248188
II-VI,ZnSe,M_i_A,Ho,0,2.949030892,0.055578008
II-VI,ZnSe,M_i_A,Er,0,2.941424333,0.061327666
II-VI,ZnSe,M_i_A,Tm,0,2.943012488,0.058613821
II-VI,ZnSe,M_i_A,Yb,0,2.915311903,0.061612711
II-VI,ZnSe,M_i_A,Lu,0,2.908097229,0.06481846
II-VI,ZnSe,M_i_B,Li,0,2.820013058,0.017870123
II-VI,ZnSe,M_i_B,Na,0,2.950976662,0.046410062
II-VI,ZnSe,M_i_B,K,0,3.071243519,0.048844857
II-VI,ZnSe,M_i_B,Rb,0,3.071322149,0.053909889
II-VI,ZnSe,M_i_B,Cs,0,3.079952177,0.058016156
II-VI,ZnSe,M_i_B,Be,0,2.62336997,0.085684656
II-VI,ZnSe,M_i_B,Mg,0,2.871035188,0.035028675
II-VI,ZnSe,M_i_B,Ca,0,3.043827641,0.037738267
II-VI,ZnSe,M_i_B,Sr,0,3.054050432,0.04507901
II-VI,ZnSe,M_i_B,Ba,0,3.081415469,0.054791036
II-VI,ZnSe,M_i_B,B,0,2.395241894,0.085468765
II-VI,ZnSe,M_i_B,Al,0,2.836464546,0.034090355
II-VI,ZnSe,M_i_B,Ga,0,2.827986374,0.027724336
II-VI,ZnSe,M_i_B,In,0,2.865441974,0.052543978
II-VI,ZnSe,M_i_B,Tl,0,2.841682036,0.070114304
II-VI,ZnSe,M_i_B,C,0,2.280112295,0.100387689
II-VI,ZnSe,M_i_B,Si,0,2.718598732,0.061400292
II-VI,ZnSe,M_i_B,Ge,0,2.774920565,0.046011377
II-VI,ZnSe,M_i_B,Sn,0,2.839694733,0.037913214
II-VI,ZnSe,M_i_B,Pb,0,2.846424966,0.048630778
II-VI,ZnSe,M_i_B,N,0,2.220652011,0.096756237
II-VI,ZnSe,M_i_B,P,0,2.295649976,0.096153277
II-VI,ZnSe,M_i_B,As,0,2.487552556,0.08338655
II-VI,ZnSe,M_i_B,Sb,0,2.806628006,0.033140543
II-VI,ZnSe,M_i_B,Bi,0,2.799290568,0.037147588
II-VI,ZnSe,M_i_B,O,0,2.102990336,0.111547831
II-VI,ZnSe,M_i_B,S,0,2.263151605,0.099459808
II-VI,ZnSe,M_i_B,Se,0,2.20181079,0.102601584
II-VI,ZnSe,M_i_B,Te,0,2.562632782,0.08792825
II-VI,ZnSe,M_i_B,F,0,2.27162619,0.095784947
II-VI,ZnSe,M_i_B,Cl,0,2.498009515,0.103377533
II-VI,ZnSe,M_i_B,Br,0,2.557391093,0.11757062
II-VI,ZnSe,M_i_B,I,0,2.72517587,0.05938927
II-VI,ZnSe,M_i_B,Sc,0,2.928287853,0.032664968
II-VI,ZnSe,M_i_B,Ti,0,2.8548754,0.045546314
II-VI,ZnSe,M_i_B,V,0,2.733999752,0.040569496
II-VI,ZnSe,M_i_B,Cr,0,2.703341442,0.039284704
II-VI,ZnSe,M_i_B,Mn,0,2.662065197,0.05109399
II-VI,ZnSe,M_i_B,Fe,0,2.689867781,0.040471451
II-VI,ZnSe,M_i_B,Co,0,2.643351506,0.049771873
II-VI,ZnSe,M_i_B,Ni,0,2.657929175,0.048452474
II-VI,ZnSe,M_i_B,Cu,0,2.685626757,0.056564055
II-VI,ZnSe,M_i_B,Zn,0,2.848539135,0.053290824
II-VI,ZnSe,M_i_B,Y,0,2.992311108,0.037770189
II-VI,ZnSe,M_i_B,Zr,0,2.834498637,0.060968806
II-VI,ZnSe,M_i_B,Nb,0,2.821195126,0.059011526
II-VI,ZnSe,M_i_B,Mo,0,2.748807956,0.054338488
II-VI,ZnSe,M_i_B,Tc,0,2.654919571,0.046722672
II-VI,ZnSe,M_i_B,Ru,0,2.643583433,0.05575042
II-VI,ZnSe,M_i_B,Rh,0,2.652294731,0.030788742
II-VI,ZnSe,M_i_B,Pd,0,2.701097922,0.020955537
II-VI,ZnSe,M_i_B,Ag,0,2.723947679,0.041570297
II-VI,ZnSe,M_i_B,Cd,0,2.848720062,0.027942068
II-VI,ZnSe,M_i_B,La,0,2.999427546,0.08567044
II-VI,ZnSe,M_i_B,Hf,0,2.787902943,0.076564178
II-VI,ZnSe,M_i_B,Ta,0,2.736993361,0.064190963
II-VI,ZnSe,M_i_B,W,0,2.73561372,0.061316047
II-VI,ZnSe,M_i_B,Re,0,2.724861131,0.054285706
II-VI,ZnSe,M_i_B,Os,0,2.632496969,0.059801059
II-VI,ZnSe,M_i_B,Ir,0,2.692776321,0.039974764
II-VI,ZnSe,M_i_B,Pt,0,2.701309206,0.040282657
II-VI,ZnSe,M_i_B,Au,0,2.784266884,0.023792012
